Gene,HE-5
ENSMUSG00000032080,0
ENSMUSG00000074373,0
ENSMUSG00000032079,0
ENSMUSG00000111403,0
ENSMUSG00000032078,1014
ENSMUSG00000032077,333
ENSMUSG00000056617,0
ENSMUSG00000111126,0
ENSMUSG00000097463,0
ENSMUSG00000110864,0
ENSMUSG00000110802,0
ENSMUSG00000111115,0
ENSMUSG00000110767,0
ENSMUSG00000111649,0
ENSMUSG00000111800,0
ENSMUSG00000111236,0
ENSMUSG00000099696,0
ENSMUSG00000111482,0
ENSMUSG00000094893,0
ENSMUSG00000111669,0
ENSMUSG00000109844,0
ENSMUSG00000032076,4150
ENSMUSG00000111117,0
ENSMUSG00000110924,0
ENSMUSG00000044229,177
ENSMUSG00000032028,1
ENSMUSG00000032026,2489
ENSMUSG00000042396,1326
ENSMUSG00000042293,42
ENSMUSG00000032271,224
ENSMUSG00000066687,0
ENSMUSG00000111570,0
ENSMUSG00000032269,0
ENSMUSG00000008590,0
ENSMUSG00000032267,417
ENSMUSG00000105991,0
ENSMUSG00000032264,1574
ENSMUSG00000032268,13
ENSMUSG00000054156,0
ENSMUSG00000032259,0
ENSMUSG00000032257,0
ENSMUSG00000040219,588
ENSMUSG00000039542,341
ENSMUSG00000079564,6
ENSMUSG00000111682,0
ENSMUSG00000110916,0
ENSMUSG00000111359,0
ENSMUSG00000058443,8
ENSMUSG00000101304,0
ENSMUSG00000032068,3
ENSMUSG00000032067,394
ENSMUSG00000111654,0
ENSMUSG00000032066,8
ENSMUSG00000039217,9
ENSMUSG00000032065,0
ENSMUSG00000000171,2857
ENSMUSG00000039016,464
ENSMUSG00000059820,557
ENSMUSG00000000167,17
ENSMUSG00000000168,2387
ENSMUSG00000032064,882
ENSMUSG00000032062,161
ENSMUSG00000038086,65
ENSMUSG00000032060,6555
ENSMUSG00000037971,106
ENSMUSG00000037845,40
ENSMUSG00000032059,747
ENSMUSG00000032058,1688
ENSMUSG00000037112,410
ENSMUSG00000060594,0
ENSMUSG00000032056,0
ENSMUSG00000032057,4
ENSMUSG00000110266,0
ENSMUSG00000032053,0
ENSMUSG00000111862,0
ENSMUSG00000079559,7
ENSMUSG00000044694,1
ENSMUSG00000036027,0
ENSMUSG00000078308,30
ENSMUSG00000053199,5
ENSMUSG00000074354,0
ENSMUSG00000111357,0
ENSMUSG00000111836,0
ENSMUSG00000032051,433
ENSMUSG00000032050,5010
ENSMUSG00000035164,281
ENSMUSG00000111561,0
ENSMUSG00000111780,0
ENSMUSG00000111520,0
ENSMUSG00000078307,0
ENSMUSG00000111020,0
ENSMUSG00000053289,793
ENSMUSG00000032048,0
ENSMUSG00000034584,0
ENSMUSG00000034487,466
ENSMUSG00000005131,1
ENSMUSG00000034218,1577
ENSMUSG00000033054,824
ENSMUSG00000032047,3780
ENSMUSG00000032030,1368
ENSMUSG00000086914,9
ENSMUSG00000055069,1
ENSMUSG00000042195,0
ENSMUSG00000042045,0
ENSMUSG00000041986,0
ENSMUSG00000074345,0
ENSMUSG00000111379,0
ENSMUSG00000032274,0
ENSMUSG00000074343,0
ENSMUSG00000046167,9
ENSMUSG00000041268,5740
ENSMUSG00000046460,0
ENSMUSG00000037493,15
ENSMUSG00000032279,5154
ENSMUSG00000032281,4
ENSMUSG00000032285,3
ENSMUSG00000061559,882
ENSMUSG00000032291,0
ENSMUSG00000032293,2129
ENSMUSG00000035878,21
ENSMUSG00000044820,0
ENSMUSG00000032301,2144
ENSMUSG00000035594,0
ENSMUSG00000032303,0
ENSMUSG00000035200,13
ENSMUSG00000111050,0
ENSMUSG00000111157,1
ENSMUSG00000032307,684
ENSMUSG00000032309,745
ENSMUSG00000032311,24
ENSMUSG00000032313,6
ENSMUSG00000032314,2315
ENSMUSG00000032318,0
ENSMUSG00000090270,0
ENSMUSG00000034007,305
ENSMUSG00000050702,1
ENSMUSG00000032320,1626
ENSMUSG00000032322,6
ENSMUSG00000032324,3375
ENSMUSG00000074305,963
ENSMUSG00000099543,0
ENSMUSG00000097111,1
ENSMUSG00000032329,917
ENSMUSG00000110821,0
ENSMUSG00000097870,0
ENSMUSG00000049556,0
ENSMUSG00000111037,0
ENSMUSG00000045620,112
ENSMUSG00000032911,38
ENSMUSG00000110888,7
ENSMUSG00000032733,785
ENSMUSG00000111629,0
ENSMUSG00000032288,1110
ENSMUSG00000055334,174
ENSMUSG00000032290,533
ENSMUSG00000074284,1
ENSMUSG00000042557,1288
ENSMUSG00000086728,7
ENSMUSG00000032295,864
ENSMUSG00000032298,146
ENSMUSG00000032299,711
ENSMUSG00000100282,0
ENSMUSG00000070298,3
ENSMUSG00000032300,702
ENSMUSG00000063849,328
ENSMUSG00000040722,1047
ENSMUSG00000062309,0
ENSMUSG00000000088,671
ENSMUSG00000097445,6
ENSMUSG00000032305,321
ENSMUSG00000032306,718
ENSMUSG00000040188,1233
ENSMUSG00000032308,375
ENSMUSG00000039714,3
ENSMUSG00000056271,24
ENSMUSG00000032312,2673
ENSMUSG00000032310,0
ENSMUSG00000032315,149
ENSMUSG00000038957,794
ENSMUSG00000032316,663
ENSMUSG00000091908,0
ENSMUSG00000004661,98
ENSMUSG00000055720,832
ENSMUSG00000038264,9
ENSMUSG00000097604,2
ENSMUSG00000032323,0
ENSMUSG00000037716,0
ENSMUSG00000086624,0
ENSMUSG00000032327,1
ENSMUSG00000085753,0
ENSMUSG00000037206,0
ENSMUSG00000051243,2
ENSMUSG00000036986,884
ENSMUSG00000032333,194
ENSMUSG00000032334,0
ENSMUSG00000036244,0
ENSMUSG00000100487,0
ENSMUSG00000097651,0
ENSMUSG00000066607,7
ENSMUSG00000035914,248
ENSMUSG00000032336,2213
ENSMUSG00000074269,85
ENSMUSG00000032338,0
ENSMUSG00000032340,2923
ENSMUSG00000111846,0
ENSMUSG00000110789,0
ENSMUSG00000025236,1452
ENSMUSG00000025235,181
ENSMUSG00000025234,3042
ENSMUSG00000111852,0
ENSMUSG00000049526,5
ENSMUSG00000025232,4199
ENSMUSG00000032297,0
ENSMUSG00000025237,259
ENSMUSG00000032294,51030
ENSMUSG00000074259,18
ENSMUSG00000051705,150
ENSMUSG00000039585,728
ENSMUSG00000110803,0
ENSMUSG00000032292,0
ENSMUSG00000084913,0
ENSMUSG00000084847,0
ENSMUSG00000032289,0
ENSMUSG00000111296,0
ENSMUSG00000111761,0
ENSMUSG00000111809,0
ENSMUSG00000047766,353
ENSMUSG00000034839,0
ENSMUSG00000095956,0
ENSMUSG00000034485,1128
ENSMUSG00000052143,0
ENSMUSG00000111444,0
ENSMUSG00000111290,0
ENSMUSG00000111147,0
ENSMUSG00000111180,0
ENSMUSG00000111169,0
ENSMUSG00000111354,0
ENSMUSG00000111807,0
ENSMUSG00000110998,0
ENSMUSG00000111449,0
ENSMUSG00000111658,0
ENSMUSG00000074256,4
ENSMUSG00000032280,1193
ENSMUSG00000111033,0
ENSMUSG00000007892,16101
ENSMUSG00000032254,2462
ENSMUSG00000032278,9
ENSMUSG00000032252,652
ENSMUSG00000110826,0
ENSMUSG00000111232,0
ENSMUSG00000046846,0
ENSMUSG00000111193,0
ENSMUSG00000032249,3791
ENSMUSG00000041729,427
ENSMUSG00000032243,2
ENSMUSG00000032244,2174
ENSMUSG00000032245,1223
ENSMUSG00000032246,17
ENSMUSG00000032405,737
ENSMUSG00000111144,0
ENSMUSG00000022245,0
ENSMUSG00000058444,698
ENSMUSG00000032403,20
ENSMUSG00000086539,1
ENSMUSG00000037801,4
ENSMUSG00000037257,811
ENSMUSG00000032402,798
ENSMUSG00000111058,1
ENSMUSG00000036867,47
ENSMUSG00000093616,0
ENSMUSG00000093759,0
ENSMUSG00000032401,14
ENSMUSG00000032400,1128
ENSMUSG00000032399,30553
ENSMUSG00000032398,188
ENSMUSG00000004936,1577
ENSMUSG00000111160,0
ENSMUSG00000035337,1
ENSMUSG00000032397,1723
ENSMUSG00000032396,791
ENSMUSG00000036466,27
ENSMUSG00000004771,1403
ENSMUSG00000053641,447
ENSMUSG00000034452,1
ENSMUSG00000034263,1147
ENSMUSG00000033629,1548
ENSMUSG00000032393,2112
ENSMUSG00000111471,2
ENSMUSG00000032816,3
ENSMUSG00000032394,0
ENSMUSG00000032392,350
ENSMUSG00000042254,0
ENSMUSG00000015357,863
ENSMUSG00000111712,0
ENSMUSG00000041837,220
ENSMUSG00000086228,7
ENSMUSG00000054978,0
ENSMUSG00000041696,0
ENSMUSG00000053862,0
ENSMUSG00000059183,370
ENSMUSG00000111722,6
ENSMUSG00000032388,3603
ENSMUSG00000066510,1
ENSMUSG00000111818,0
ENSMUSG00000050721,402
ENSMUSG00000041064,502
ENSMUSG00000032387,121
ENSMUSG00000040652,1076
ENSMUSG00000040524,2043
ENSMUSG00000032386,431
ENSMUSG00000040204,3979
ENSMUSG00000032384,500
ENSMUSG00000032383,652
ENSMUSG00000039452,0
ENSMUSG00000032382,1477
ENSMUSG00000032381,1527
ENSMUSG00000032380,0
ENSMUSG00000038664,1706
ENSMUSG00000100130,1
ENSMUSG00000050503,14
ENSMUSG00000032376,512
ENSMUSG00000086387,2
ENSMUSG00000032373,18
ENSMUSG00000032375,224
ENSMUSG00000092131,5
ENSMUSG00000053040,1205
ENSMUSG00000091745,0
ENSMUSG00000036943,1605
ENSMUSG00000036781,3015
ENSMUSG00000032370,1335
ENSMUSG00000032366,16317
ENSMUSG00000111825,0
ENSMUSG00000111556,0
ENSMUSG00000052698,3110
ENSMUSG00000111412,3
ENSMUSG00000055125,0
ENSMUSG00000091956,0
ENSMUSG00000047990,0
ENSMUSG00000035284,1400
ENSMUSG00000111841,0
ENSMUSG00000101345,0
ENSMUSG00000111303,0
ENSMUSG00000032238,155
ENSMUSG00000086648,3
ENSMUSG00000032235,434
ENSMUSG00000032231,9365
ENSMUSG00000086399,14
ENSMUSG00000059246,0
ENSMUSG00000097623,0
ENSMUSG00000101555,2
ENSMUSG00000011958,2298
ENSMUSG00000033543,1279
ENSMUSG00000032226,0
ENSMUSG00000111043,0
ENSMUSG00000032224,274
ENSMUSG00000032220,1258
ENSMUSG00000032218,2091
ENSMUSG00000032217,884
ENSMUSG00000032212,2389
ENSMUSG00000042444,1552
ENSMUSG00000074213,4
ENSMUSG00000054693,3696
ENSMUSG00000032207,4
ENSMUSG00000111631,0
ENSMUSG00000032204,0
ENSMUSG00000111429,0
ENSMUSG00000013584,0
ENSMUSG00000032199,4210
ENSMUSG00000041361,5
ENSMUSG00000032232,71
ENSMUSG00000032228,5908
ENSMUSG00000099020,0
ENSMUSG00000099190,0
ENSMUSG00000098340,2
ENSMUSG00000038535,486
ENSMUSG00000097211,0
ENSMUSG00000098959,0
ENSMUSG00000098801,0
ENSMUSG00000032221,595
ENSMUSG00000098778,4
ENSMUSG00000090626,315
ENSMUSG00000096986,25
ENSMUSG00000037674,1731
ENSMUSG00000099051,10
ENSMUSG00000098573,0
ENSMUSG00000032216,37144
ENSMUSG00000098294,0
ENSMUSG00000036030,296
ENSMUSG00000034910,410
ENSMUSG00000092192,20
ENSMUSG00000086158,31
ENSMUSG00000034563,380
ENSMUSG00000079469,281
ENSMUSG00000098332,12
ENSMUSG00000032202,2613
ENSMUSG00000092622,6
ENSMUSG00000032215,1517
ENSMUSG00000098875,0
ENSMUSG00000062151,0
ENSMUSG00000044976,0
ENSMUSG00000101526,0
ENSMUSG00000066477,0
ENSMUSG00000101596,0
ENSMUSG00000043013,0
ENSMUSG00000034858,151
ENSMUSG00000007656,1690
ENSMUSG00000034593,8435
ENSMUSG00000033590,5
ENSMUSG00000032192,437
ENSMUSG00000111348,6
ENSMUSG00000110824,5
ENSMUSG00000032191,0
ENSMUSG00000042688,2720
ENSMUSG00000097021,6
ENSMUSG00000042487,873
ENSMUSG00000058587,2160
ENSMUSG00000032186,8
ENSMUSG00000032184,41
ENSMUSG00000032181,0
ENSMUSG00000032179,0
ENSMUSG00000097836,0
ENSMUSG00000007908,1
ENSMUSG00000059383,0
ENSMUSG00000032360,0
ENSMUSG00000098894,0
ENSMUSG00000032358,2
ENSMUSG00000111222,0
ENSMUSG00000110839,0
ENSMUSG00000032357,0
ENSMUSG00000098370,0
ENSMUSG00000032355,139
ENSMUSG00000099170,0
ENSMUSG00000032352,454
ENSMUSG00000099094,7
ENSMUSG00000044938,0
ENSMUSG00000111225,0
ENSMUSG00000110838,0
ENSMUSG00000111014,0
ENSMUSG00000032350,1755
ENSMUSG00000111253,0
ENSMUSG00000111250,0
ENSMUSG00000032349,2065
ENSMUSG00000111610,0
ENSMUSG00000111335,0
ENSMUSG00000023333,0
ENSMUSG00000001366,660
ENSMUSG00000009828,577
ENSMUSG00000032348,141
ENSMUSG00000074183,90
ENSMUSG00000111709,12
ENSMUSG00000074179,12
ENSMUSG00000066463,0
ENSMUSG00000038750,0
ENSMUSG00000057933,88
ENSMUSG00000060461,0
ENSMUSG00000032346,0
ENSMUSG00000090724,0
ENSMUSG00000070291,0
ENSMUSG00000032344,331
ENSMUSG00000090317,0
ENSMUSG00000032342,385
ENSMUSG00000037742,175562
ENSMUSG00000111417,0
ENSMUSG00000049624,317
ENSMUSG00000046186,2507
ENSMUSG00000091147,0
ENSMUSG00000111363,0
ENSMUSG00000110923,0
ENSMUSG00000111638,0
ENSMUSG00000102020,0
ENSMUSG00000111633,0
ENSMUSG00000111765,0
ENSMUSG00000032332,31
ENSMUSG00000086608,0
ENSMUSG00000032330,2503
ENSMUSG00000032328,3377
ENSMUSG00000086918,56
ENSMUSG00000034898,738
ENSMUSG00000092581,0
ENSMUSG00000034252,2497
ENSMUSG00000084917,3
ENSMUSG00000033577,823
ENSMUSG00000099016,0
ENSMUSG00000032343,0
ENSMUSG00000111510,0
ENSMUSG00000111717,0
ENSMUSG00000098685,0
ENSMUSG00000097655,0
ENSMUSG00000098429,0
ENSMUSG00000049511,0
ENSMUSG00000097466,0
ENSMUSG00000097241,0
ENSMUSG00000043289,0
ENSMUSG00000111697,0
ENSMUSG00000099266,0
ENSMUSG00000032251,464
ENSMUSG00000032253,2564
ENSMUSG00000111839,1
ENSMUSG00000111774,8
ENSMUSG00000066456,688
ENSMUSG00000101144,1
ENSMUSG00000098747,0
ENSMUSG00000111443,0
ENSMUSG00000032258,172
ENSMUSG00000099718,0
ENSMUSG00000032261,246
ENSMUSG00000110950,0
ENSMUSG00000111820,0
ENSMUSG00000100155,0
ENSMUSG00000032262,83
ENSMUSG00000038379,793
ENSMUSG00000111769,0
ENSMUSG00000032263,328
ENSMUSG00000111757,0
ENSMUSG00000111245,0
ENSMUSG00000099724,0
ENSMUSG00000111500,0
ENSMUSG00000102064,0
ENSMUSG00000110783,0
ENSMUSG00000111281,0
ENSMUSG00000111822,0
ENSMUSG00000079433,0
ENSMUSG00000032265,87
ENSMUSG00000111840,0
ENSMUSG00000111663,0
ENSMUSG00000110956,0
ENSMUSG00000111386,0
ENSMUSG00000035941,1457
ENSMUSG00000056031,0
ENSMUSG00000035274,0
ENSMUSG00000110946,0
ENSMUSG00000032415,83
ENSMUSG00000034973,590
ENSMUSG00000056131,171
ENSMUSG00000032417,39
ENSMUSG00000032418,1236
ENSMUSG00000087466,1
ENSMUSG00000033491,0
ENSMUSG00000033419,0
ENSMUSG00000111874,0
ENSMUSG00000047897,0
ENSMUSG00000032872,1207
ENSMUSG00000042761,0
ENSMUSG00000056919,528
ENSMUSG00000032419,0
ENSMUSG00000100782,0
ENSMUSG00000032420,3
ENSMUSG00000032422,762
ENSMUSG00000101335,81
ENSMUSG00000032423,6271
ENSMUSG00000097195,433
ENSMUSG00000032425,107
ENSMUSG00000090693,2
ENSMUSG00000097073,0
ENSMUSG00000079427,37
ENSMUSG00000074149,1
ENSMUSG00000099974,0
ENSMUSG00000101698,5
ENSMUSG00000067399,0
ENSMUSG00000097177,9
ENSMUSG00000097677,0
ENSMUSG00000099930,0
ENSMUSG00000102037,0
ENSMUSG00000079162,0
ENSMUSG00000074146,0
ENSMUSG00000089929,0
ENSMUSG00000066442,40
ENSMUSG00000111806,0
ENSMUSG00000039313,0
ENSMUSG00000111274,0
ENSMUSG00000032353,849
ENSMUSG00000047606,1
ENSMUSG00000098727,0
ENSMUSG00000098627,0
ENSMUSG00000032356,0
ENSMUSG00000032359,218
ENSMUSG00000062270,7283
ENSMUSG00000032363,82
ENSMUSG00000037410,746
ENSMUSG00000111666,0
ENSMUSG00000099512,0
ENSMUSG00000099406,0
ENSMUSG00000101608,0
ENSMUSG00000032368,41
ENSMUSG00000036972,62
ENSMUSG00000100341,0
ENSMUSG00000109896,0
ENSMUSG00000095654,4
ENSMUSG00000032369,639
ENSMUSG00000032372,14
ENSMUSG00000101370,0
ENSMUSG00000074139,0
ENSMUSG00000032377,135
ENSMUSG00000032374,1288
ENSMUSG00000101734,0
ENSMUSG00000099823,0
ENSMUSG00000100294,0
ENSMUSG00000045414,1
ENSMUSG00000101595,0
ENSMUSG00000031129,184
ENSMUSG00000089709,0
ENSMUSG00000033350,0
ENSMUSG00000032407,2967
ENSMUSG00000101037,15
ENSMUSG00000110827,0
ENSMUSG00000064225,0
ENSMUSG00000086585,0
ENSMUSG00000086248,0
ENSMUSG00000015354,24
ENSMUSG00000032839,81
ENSMUSG00000049493,4
ENSMUSG00000096655,3
ENSMUSG00000032409,671
ENSMUSG00000097777,16
ENSMUSG00000032410,940
ENSMUSG00000101867,0
ENSMUSG00000100931,4
ENSMUSG00000041440,96
ENSMUSG00000032411,701
ENSMUSG00000032412,3581
ENSMUSG00000056418,75
ENSMUSG00000051234,1563
ENSMUSG00000099564,0
ENSMUSG00000032413,548
ENSMUSG00000040433,1099
ENSMUSG00000102097,2
ENSMUSG00000101581,0
ENSMUSG00000043587,204
ENSMUSG00000046997,266
ENSMUSG00000085541,18
ENSMUSG00000101365,3
ENSMUSG00000032449,911
ENSMUSG00000084911,56
ENSMUSG00000032451,0
ENSMUSG00000087167,0
ENSMUSG00000032452,0
ENSMUSG00000090255,0
ENSMUSG00000046995,0
ENSMUSG00000032456,208
ENSMUSG00000046402,10
ENSMUSG00000032454,0
ENSMUSG00000051074,2
ENSMUSG00000032458,4178
ENSMUSG00000032459,873
ENSMUSG00000102861,72
ENSMUSG00000102013,0
ENSMUSG00000091080,0
ENSMUSG00000063058,0
ENSMUSG00000090470,0
ENSMUSG00000074123,0
ENSMUSG00000097072,0
ENSMUSG00000050397,0
ENSMUSG00000032463,372
ENSMUSG00000044860,1
ENSMUSG00000032462,412
ENSMUSG00000096316,0
ENSMUSG00000056267,383
ENSMUSG00000100281,2
ENSMUSG00000037681,4
ENSMUSG00000100123,0
ENSMUSG00000032470,382
ENSMUSG00000046242,1
ENSMUSG00000032468,867
ENSMUSG00000032469,732
ENSMUSG00000037953,1
ENSMUSG00000037784,1338
ENSMUSG00000032473,0
ENSMUSG00000089655,0
ENSMUSG00000110929,0
ENSMUSG00000053747,0
ENSMUSG00000101584,0
ENSMUSG00000101042,0
ENSMUSG00000111258,0
ENSMUSG00000101287,0
ENSMUSG00000044244,98
ENSMUSG00000032475,543
ENSMUSG00000100176,0
ENSMUSG00000070287,5
ENSMUSG00000037286,2851
ENSMUSG00000032527,736
ENSMUSG00000066415,1065
ENSMUSG00000043154,251
ENSMUSG00000101941,0
ENSMUSG00000100807,0
ENSMUSG00000057710,0
ENSMUSG00000032537,0
ENSMUSG00000101648,0
ENSMUSG00000035606,0
ENSMUSG00000100279,0
ENSMUSG00000032534,396
ENSMUSG00000035048,79
ENSMUSG00000099491,0
ENSMUSG00000032531,2193
ENSMUSG00000093812,0
ENSMUSG00000110884,0
ENSMUSG00000032547,1990
ENSMUSG00000032548,2
ENSMUSG00000110765,0
ENSMUSG00000032549,656
ENSMUSG00000032553,2266
ENSMUSG00000032554,2685
ENSMUSG00000033688,1
ENSMUSG00000032555,4380
ENSMUSG00000032803,6569
ENSMUSG00000111399,0
ENSMUSG00000086236,8
ENSMUSG00000032556,317
ENSMUSG00000085168,0
ENSMUSG00000042757,0
ENSMUSG00000111278,0
ENSMUSG00000099616,0
ENSMUSG00000099722,0
ENSMUSG00000111035,0
ENSMUSG00000032558,150
ENSMUSG00000032557,884
ENSMUSG00000090150,248
ENSMUSG00000079355,6
ENSMUSG00000032560,3357
ENSMUSG00000032561,655
ENSMUSG00000099599,0
ENSMUSG00000032564,577
ENSMUSG00000032563,1822
ENSMUSG00000111044,0
ENSMUSG00000032565,152
ENSMUSG00000032566,0
ENSMUSG00000035032,0
ENSMUSG00000093590,0
ENSMUSG00000085430,0
ENSMUSG00000032567,181
ENSMUSG00000032570,1164
ENSMUSG00000099373,1
ENSMUSG00000032571,794
ENSMUSG00000043719,0
ENSMUSG00000091345,0
ENSMUSG00000032572,1
ENSMUSG00000111796,0
ENSMUSG00000100795,0
ENSMUSG00000086296,3
ENSMUSG00000020258,17
ENSMUSG00000020257,2836
ENSMUSG00000020253,335
ENSMUSG00000023277,484
ENSMUSG00000045322,0
ENSMUSG00000032786,841
ENSMUSG00000097592,2
ENSMUSG00000023345,402
ENSMUSG00000099879,10
ENSMUSG00000053716,462
ENSMUSG00000048758,10302
ENSMUSG00000023262,109
ENSMUSG00000042210,212
ENSMUSG00000042073,62
ENSMUSG00000100039,0
ENSMUSG00000023495,5383
ENSMUSG00000091735,42
ENSMUSG00000023249,993
ENSMUSG00000041506,643
ENSMUSG00000066383,0
ENSMUSG00000118396,0
ENSMUSG00000066382,0
ENSMUSG00000041009,0
ENSMUSG00000091129,0
ENSMUSG00000101411,0
ENSMUSG00000023192,0
ENSMUSG00000040813,1129
ENSMUSG00000040661,1578
ENSMUSG00000040325,1705
ENSMUSG00000032575,2168
ENSMUSG00000103835,0
ENSMUSG00000074102,1448
ENSMUSG00000090207,3
ENSMUSG00000039716,1320
ENSMUSG00000104086,0
ENSMUSG00000032577,547
ENSMUSG00000032578,29
ENSMUSG00000090570,0
ENSMUSG00000032579,75
ENSMUSG00000037977,15
ENSMUSG00000102144,0
ENSMUSG00000010066,1
ENSMUSG00000091816,0
ENSMUSG00000091425,0
ENSMUSG00000010045,548
ENSMUSG00000037190,305
ENSMUSG00000010057,253
ENSMUSG00000010044,4
ENSMUSG00000102300,0
ENSMUSG00000010067,404
ENSMUSG00000097099,19
ENSMUSG00000010054,150
ENSMUSG00000010047,404
ENSMUSG00000089935,0
ENSMUSG00000010051,219
ENSMUSG00000079334,307
ENSMUSG00000036091,11
ENSMUSG00000010048,992
ENSMUSG00000103409,39
ENSMUSG00000103164,7
ENSMUSG00000057969,2151
ENSMUSG00000032562,7319
ENSMUSG00000010064,40
ENSMUSG00000034837,0
ENSMUSG00000034684,139
ENSMUSG00000032580,2200
ENSMUSG00000102899,8
ENSMUSG00000032582,1499
ENSMUSG00000032583,220
ENSMUSG00000032584,7
ENSMUSG00000066368,0
ENSMUSG00000102377,0
ENSMUSG00000032936,3
ENSMUSG00000032586,726
ENSMUSG00000032596,45
ENSMUSG00000042106,615
ENSMUSG00000093749,4
ENSMUSG00000032595,171
ENSMUSG00000093619,3
ENSMUSG00000032594,1851
ENSMUSG00000102540,1
ENSMUSG00000070284,277
ENSMUSG00000041528,892
ENSMUSG00000092218,0
ENSMUSG00000032593,83
ENSMUSG00000032591,1
ENSMUSG00000032590,1067
ENSMUSG00000032589,126
ENSMUSG00000102224,15
ENSMUSG00000039952,6407
ENSMUSG00000032606,356
ENSMUSG00000032607,19
ENSMUSG00000039461,201
ENSMUSG00000007815,4819
ENSMUSG00000104208,0
ENSMUSG00000063856,1236
ENSMUSG00000032612,2442
ENSMUSG00000104399,22
ENSMUSG00000032611,2
ENSMUSG00000047220,0
ENSMUSG00000050641,0
ENSMUSG00000032609,162
ENSMUSG00000049305,576
ENSMUSG00000052911,1789
ENSMUSG00000006676,3674
ENSMUSG00000032604,2857
ENSMUSG00000006673,2219
ENSMUSG00000062867,2862
ENSMUSG00000070283,163
ENSMUSG00000103103,11
ENSMUSG00000019039,294
ENSMUSG00000066357,2853
ENSMUSG00000006675,3
ENSMUSG00000102770,0
ENSMUSG00000064145,1110
ENSMUSG00000032602,502
ENSMUSG00000032601,1794
ENSMUSG00000032599,520
ENSMUSG00000032598,234
ENSMUSG00000103785,0
ENSMUSG00000023473,13
ENSMUSG00000023259,113
ENSMUSG00000025652,0
ENSMUSG00000025651,4912
ENSMUSG00000025650,73
ENSMUSG00000049699,3
ENSMUSG00000103811,0
ENSMUSG00000025648,104
ENSMUSG00000025647,835
ENSMUSG00000049734,0
ENSMUSG00000025646,428
ENSMUSG00000091537,1834
ENSMUSG00000025645,196
ENSMUSG00000025644,16
ENSMUSG00000053646,2812
ENSMUSG00000047237,0
ENSMUSG00000049314,0
ENSMUSG00000061701,0
ENSMUSG00000105589,0
ENSMUSG00000054087,0
ENSMUSG00000070324,0
ENSMUSG00000074062,0
ENSMUSG00000106134,0
ENSMUSG00000074061,0
ENSMUSG00000104674,2
ENSMUSG00000074060,10
ENSMUSG00000062275,7
ENSMUSG00000094992,2
ENSMUSG00000074059,17
ENSMUSG00000059547,1
ENSMUSG00000104614,0
ENSMUSG00000050074,19
ENSMUSG00000032478,382
ENSMUSG00000038357,3
ENSMUSG00000032477,2064
ENSMUSG00000032479,4011
ENSMUSG00000105856,0
ENSMUSG00000032480,2463
ENSMUSG00000032481,5218
ENSMUSG00000032482,37
ENSMUSG00000105484,0
ENSMUSG00000054836,261
ENSMUSG00000032485,1944
ENSMUSG00000036057,1990
ENSMUSG00000032484,0
ENSMUSG00000054792,520
ENSMUSG00000032489,37
ENSMUSG00000044791,1817
ENSMUSG00000032491,93
ENSMUSG00000056724,326
ENSMUSG00000105127,0
ENSMUSG00000019659,395
ENSMUSG00000104945,0
ENSMUSG00000032492,7
ENSMUSG00000059741,0
ENSMUSG00000044664,0
ENSMUSG00000032493,0
ENSMUSG00000058398,0
ENSMUSG00000047257,0
ENSMUSG00000049719,1
ENSMUSG00000048752,0
ENSMUSG00000049555,2
ENSMUSG00000044037,88
ENSMUSG00000096393,0
ENSMUSG00000032494,0
ENSMUSG00000032495,0
ENSMUSG00000066319,0
ENSMUSG00000102060,0
ENSMUSG00000057802,0
ENSMUSG00000032496,0
ENSMUSG00000043953,0
ENSMUSG00000032497,1071
ENSMUSG00000032498,798
ENSMUSG00000046785,772
ENSMUSG00000062296,0
ENSMUSG00000032500,0
ENSMUSG00000106647,0
ENSMUSG00000106232,0
ENSMUSG00000032502,0
ENSMUSG00000111054,0
ENSMUSG00000032503,0
ENSMUSG00000089718,0
ENSMUSG00000087038,0
ENSMUSG00000110876,0
ENSMUSG00000110996,0
ENSMUSG00000111235,0
ENSMUSG00000111022,0
ENSMUSG00000110784,0
ENSMUSG00000111532,0
ENSMUSG00000111199,0
ENSMUSG00000109890,0
ENSMUSG00000111364,0
ENSMUSG00000032504,3701
ENSMUSG00000033392,1628
ENSMUSG00000009741,1757
ENSMUSG00000032507,108
ENSMUSG00000111793,44
ENSMUSG00000086596,0
ENSMUSG00000111734,0
ENSMUSG00000064299,0
ENSMUSG00000053820,0
ENSMUSG00000074039,15
ENSMUSG00000032431,1164
ENSMUSG00000045594,1079
ENSMUSG00000079260,118
ENSMUSG00000047898,2
ENSMUSG00000079259,180
ENSMUSG00000097821,0
ENSMUSG00000056167,1521
ENSMUSG00000032435,2631
ENSMUSG00000032434,522
ENSMUSG00000032436,222
ENSMUSG00000052724,1
ENSMUSG00000041012,0
ENSMUSG00000050627,1031
ENSMUSG00000040875,133
ENSMUSG00000050621,5
