Gene,M-4
ENSMUSG00000026355,7871
ENSMUSG00000026356,3447
ENSMUSG00000045382,0
ENSMUSG00000097283,0
ENSMUSG00000042581,0
ENSMUSG00000086633,0
ENSMUSG00000026401,0
ENSMUSG00000087691,0
ENSMUSG00000086825,0
ENSMUSG00000026399,0
ENSMUSG00000085526,0
ENSMUSG00000042554,0
ENSMUSG00000026405,0
ENSMUSG00000026409,321
ENSMUSG00000046404,657
ENSMUSG00000042510,24
ENSMUSG00000099556,0
ENSMUSG00000100106,0
ENSMUSG00000026415,0
ENSMUSG00000086706,0
ENSMUSG00000026417,0
ENSMUSG00000042474,0
ENSMUSG00000026420,0
ENSMUSG00000026416,0
ENSMUSG00000016524,0
ENSMUSG00000016529,0
ENSMUSG00000016528,2453
ENSMUSG00000016526,76
ENSMUSG00000026427,954
ENSMUSG00000026430,2
ENSMUSG00000042349,210
ENSMUSG00000102027,0
ENSMUSG00000102055,1
ENSMUSG00000026425,1702
ENSMUSG00000101778,1
ENSMUSG00000055184,76
ENSMUSG00000026432,0
ENSMUSG00000004552,0
ENSMUSG00000052688,24
ENSMUSG00000042268,0
ENSMUSG00000042251,0
ENSMUSG00000013275,511
ENSMUSG00000026433,154
ENSMUSG00000026434,8126
ENSMUSG00000026435,137
ENSMUSG00000026436,827
ENSMUSG00000059149,415
ENSMUSG00000026437,295
ENSMUSG00000099874,0
ENSMUSG00000079330,0
ENSMUSG00000118219,0
ENSMUSG00000066936,0
ENSMUSG00000101549,0
ENSMUSG00000042115,4
ENSMUSG00000009772,0
ENSMUSG00000100658,0
ENSMUSG00000042066,1648
ENSMUSG00000090079,0
ENSMUSG00000042046,3242
ENSMUSG00000097760,10
ENSMUSG00000026439,1445
ENSMUSG00000048174,111
ENSMUSG00000053024,0
ENSMUSG00000026442,0
ENSMUSG00000101126,0
ENSMUSG00000026443,0
ENSMUSG00000054387,3122
ENSMUSG00000026447,21
ENSMUSG00000101102,0
ENSMUSG00000046062,4735
ENSMUSG00000041757,6
ENSMUSG00000101693,0
ENSMUSG00000115958,0
ENSMUSG00000116158,0
ENSMUSG00000070645,0
ENSMUSG00000070644,0
ENSMUSG00000070643,0
ENSMUSG00000090553,1356
ENSMUSG00000102976,210
ENSMUSG00000116275,0
ENSMUSG00000094410,33
ENSMUSG00000102049,0
ENSMUSG00000051998,0
ENSMUSG00000026463,64
ENSMUSG00000100830,0
ENSMUSG00000010311,41
ENSMUSG00000090208,1
ENSMUSG00000041577,83
ENSMUSG00000100987,0
ENSMUSG00000041559,0
ENSMUSG00000020423,112
ENSMUSG00000026450,0
ENSMUSG00000064246,0
ENSMUSG00000042451,0
ENSMUSG00000042429,0
ENSMUSG00000026459,0
ENSMUSG00000026458,2
ENSMUSG00000042305,2349
ENSMUSG00000050526,0
ENSMUSG00000026456,601
ENSMUSG00000026457,3023
ENSMUSG00000101061,0
ENSMUSG00000026455,597
ENSMUSG00000042229,619
ENSMUSG00000046367,0
ENSMUSG00000042207,368
ENSMUSG00000097435,0
ENSMUSG00000026452,4
ENSMUSG00000073557,339
ENSMUSG00000101168,0
ENSMUSG00000026429,362
ENSMUSG00000042793,80
ENSMUSG00000097988,0
ENSMUSG00000031506,1
ENSMUSG00000026426,1339
ENSMUSG00000085311,6
ENSMUSG00000026424,0
ENSMUSG00000097680,0
ENSMUSG00000003051,0
ENSMUSG00000041926,645
ENSMUSG00000062580,2031
ENSMUSG00000048096,31
ENSMUSG00000041889,646
ENSMUSG00000041879,5079
ENSMUSG00000100620,0
ENSMUSG00000009418,3130
ENSMUSG00000054412,5
ENSMUSG00000026421,5087
ENSMUSG00000041801,982
ENSMUSG00000026418,3
ENSMUSG00000041782,0
ENSMUSG00000026414,11
ENSMUSG00000026413,0
ENSMUSG00000051985,0
ENSMUSG00000026411,1503
ENSMUSG00000097918,0
ENSMUSG00000026407,0
ENSMUSG00000102717,0
ENSMUSG00000086264,18
ENSMUSG00000041642,2842
ENSMUSG00000087230,0
ENSMUSG00000041605,2
ENSMUSG00000097315,0
ENSMUSG00000103594,0
ENSMUSG00000102941,0
ENSMUSG00000097433,3
ENSMUSG00000052759,0
ENSMUSG00000041570,1442
ENSMUSG00000097403,4
ENSMUSG00000026404,372
ENSMUSG00000041498,1345
ENSMUSG00000104414,0
ENSMUSG00000104509,0
ENSMUSG00000104366,0
ENSMUSG00000097229,0
ENSMUSG00000041483,642
ENSMUSG00000097113,36
ENSMUSG00000097448,2
ENSMUSG00000026398,0
ENSMUSG00000098243,2
ENSMUSG00000098045,2
ENSMUSG00000098145,0
ENSMUSG00000102142,1
ENSMUSG00000098206,20
ENSMUSG00000026395,0
ENSMUSG00000099459,0
ENSMUSG00000026394,0
ENSMUSG00000026393,1978
ENSMUSG00000099510,0
ENSMUSG00000100459,1
ENSMUSG00000019230,9
ENSMUSG00000079283,192
ENSMUSG00000099808,0
ENSMUSG00000056268,595
ENSMUSG00000104900,2
ENSMUSG00000063681,0
ENSMUSG00000103844,0
ENSMUSG00000102661,0
ENSMUSG00000033964,1392
ENSMUSG00000033952,2352
ENSMUSG00000026368,0
ENSMUSG00000057037,0
ENSMUSG00000070594,0
ENSMUSG00000033898,0
ENSMUSG00000026365,0
ENSMUSG00000052726,0
ENSMUSG00000102368,0
ENSMUSG00000026361,1730
ENSMUSG00000033849,5
ENSMUSG00000018196,240
ENSMUSG00000018199,677
ENSMUSG00000018189,1461
ENSMUSG00000100455,59
ENSMUSG00000026360,42
ENSMUSG00000051079,0
ENSMUSG00000026358,0
ENSMUSG00000098509,4
ENSMUSG00000026357,0
ENSMUSG00000099964,0
ENSMUSG00000035131,0
ENSMUSG00000087627,0
ENSMUSG00000085822,1
ENSMUSG00000099629,0
ENSMUSG00000102074,0
ENSMUSG00000101011,0
ENSMUSG00000056220,86
ENSMUSG00000097028,0
ENSMUSG00000032487,0
ENSMUSG00000097754,0
ENSMUSG00000006007,0
ENSMUSG00000099447,0
ENSMUSG00000006010,681
ENSMUSG00000006005,4250
ENSMUSG00000006014,3
ENSMUSG00000066842,1177
ENSMUSG00000093650,0
ENSMUSG00000099622,0
ENSMUSG00000102095,0
ENSMUSG00000114212,1
ENSMUSG00000114943,0
ENSMUSG00000114694,0
ENSMUSG00000114582,0
ENSMUSG00000114591,0
ENSMUSG00000100954,34
ENSMUSG00000023150,7887
ENSMUSG00000052748,169
ENSMUSG00000053286,533
ENSMUSG00000026484,1296
ENSMUSG00000100357,0
ENSMUSG00000026483,225
ENSMUSG00000100594,19
ENSMUSG00000043019,1833
ENSMUSG00000032666,406
ENSMUSG00000100685,0
ENSMUSG00000014980,533
ENSMUSG00000032649,0
ENSMUSG00000026482,805
ENSMUSG00000086145,2
ENSMUSG00000099868,0
ENSMUSG00000055547,0
ENSMUSG00000008475,4322
ENSMUSG00000026480,27
ENSMUSG00000042772,2394
ENSMUSG00000100394,1
ENSMUSG00000042751,40
ENSMUSG00000099969,0
ENSMUSG00000026479,10
ENSMUSG00000026478,4035
ENSMUSG00000073538,0
ENSMUSG00000042708,8
ENSMUSG00000042699,10881
ENSMUSG00000042684,0
ENSMUSG00000042671,0
ENSMUSG00000100945,0
ENSMUSG00000100334,3
ENSMUSG00000026475,77
ENSMUSG00000099568,0
ENSMUSG00000066800,240
ENSMUSG00000100183,6
ENSMUSG00000042641,1
ENSMUSG00000045968,1
ENSMUSG00000043282,0
ENSMUSG00000047053,0
ENSMUSG00000026473,1638
ENSMUSG00000100014,0
ENSMUSG00000101903,0
ENSMUSG00000100502,0
ENSMUSG00000100627,0
ENSMUSG00000066797,0
ENSMUSG00000099933,0
ENSMUSG00000100221,0
ENSMUSG00000004110,0
ENSMUSG00000101880,0
ENSMUSG00000096950,6
ENSMUSG00000056708,144
ENSMUSG00000026471,401
ENSMUSG00000026470,725
ENSMUSG00000033722,0
ENSMUSG00000103670,0
ENSMUSG00000026469,1002
ENSMUSG00000073535,0
ENSMUSG00000033701,1007
ENSMUSG00000026468,0
ENSMUSG00000033684,421
ENSMUSG00000102558,0
ENSMUSG00000033671,1099
ENSMUSG00000026466,1022
ENSMUSG00000050565,2894
ENSMUSG00000015484,0
ENSMUSG00000060985,0
ENSMUSG00000103705,0
ENSMUSG00000026602,0
ENSMUSG00000026601,1
ENSMUSG00000078193,26
ENSMUSG00000026600,1550
ENSMUSG00000026596,1177
ENSMUSG00000060519,207
ENSMUSG00000033557,1674
ENSMUSG00000026594,0
ENSMUSG00000033544,0
ENSMUSG00000101905,0
ENSMUSG00000101768,0
ENSMUSG00000026592,0
ENSMUSG00000070565,346
ENSMUSG00000033488,0
ENSMUSG00000087093,0
ENSMUSG00000026589,14
ENSMUSG00000004031,0
ENSMUSG00000026587,0
ENSMUSG00000103971,0
ENSMUSG00000073530,0
ENSMUSG00000047661,0
ENSMUSG00000104014,0
ENSMUSG00000040782,1624
ENSMUSG00000015829,0
ENSMUSG00000073528,0
ENSMUSG00000103719,0
ENSMUSG00000104111,0
ENSMUSG00000090394,0
ENSMUSG00000026729,0
ENSMUSG00000026725,0
ENSMUSG00000058267,637
ENSMUSG00000014226,3524
ENSMUSG00000026721,168
ENSMUSG00000104302,0
ENSMUSG00000103693,0
ENSMUSG00000118401,3
ENSMUSG00000103200,0
ENSMUSG00000102852,0
ENSMUSG00000103631,0
ENSMUSG00000040423,1133
ENSMUSG00000026715,0
ENSMUSG00000043467,541
ENSMUSG00000104016,6
ENSMUSG00000053332,2977
ENSMUSG00000026709,852
ENSMUSG00000102864,0
ENSMUSG00000026708,289
ENSMUSG00000026705,492
ENSMUSG00000044835,1
ENSMUSG00000049160,0
ENSMUSG00000026701,4311
ENSMUSG00000026700,0
ENSMUSG00000066755,0
ENSMUSG00000000817,0
ENSMUSG00000040297,1332
ENSMUSG00000103158,0
ENSMUSG00000086277,0
ENSMUSG00000026698,200
ENSMUSG00000103393,0
ENSMUSG00000040265,19
ENSMUSG00000090260,0
ENSMUSG00000078190,0
ENSMUSG00000026694,671
ENSMUSG00000026696,671
ENSMUSG00000026697,0
ENSMUSG00000091060,0
ENSMUSG00000040225,6042
ENSMUSG00000026692,0
ENSMUSG00000040181,1
ENSMUSG00000040170,0
ENSMUSG00000095576,0
ENSMUSG00000026691,0
ENSMUSG00000103288,0
ENSMUSG00000071890,0
ENSMUSG00000026586,0
ENSMUSG00000092188,0
ENSMUSG00000040124,211
ENSMUSG00000101869,0
ENSMUSG00000040113,0
ENSMUSG00000026585,889
ENSMUSG00000026584,472
ENSMUSG00000041406,561
ENSMUSG00000041396,69
ENSMUSG00000026582,0
ENSMUSG00000026581,0
ENSMUSG00000026580,0
ENSMUSG00000090081,0
ENSMUSG00000086593,0
ENSMUSG00000026579,0
ENSMUSG00000040918,340
ENSMUSG00000026578,260
ENSMUSG00000026577,694
ENSMUSG00000026575,381
ENSMUSG00000026576,1
ENSMUSG00000104011,0
ENSMUSG00000097281,0
ENSMUSG00000103383,0
ENSMUSG00000102897,0
ENSMUSG00000102761,0
ENSMUSG00000102163,0
ENSMUSG00000026574,0
ENSMUSG00000103659,0
ENSMUSG00000104117,0
ENSMUSG00000026573,0
ENSMUSG00000101189,0
ENSMUSG00000102408,0
ENSMUSG00000026572,0
ENSMUSG00000040848,1173
ENSMUSG00000040843,1100
ENSMUSG00000102302,15
ENSMUSG00000040836,428
ENSMUSG00000026571,667
ENSMUSG00000102401,1
ENSMUSG00000026568,499
ENSMUSG00000026567,3
ENSMUSG00000103583,0
ENSMUSG00000026566,3634
ENSMUSG00000040723,33
ENSMUSG00000103686,0
ENSMUSG00000040713,687
ENSMUSG00000104306,1
ENSMUSG00000089829,1
ENSMUSG00000005763,4
ENSMUSG00000102154,0
ENSMUSG00000026565,580
ENSMUSG00000097196,0
ENSMUSG00000102484,0
ENSMUSG00000026564,3
ENSMUSG00000000544,0
ENSMUSG00000040629,0
ENSMUSG00000040612,0
ENSMUSG00000091393,0
ENSMUSG00000103400,16
ENSMUSG00000026563,161
ENSMUSG00000040596,982
ENSMUSG00000086056,0
ENSMUSG00000051081,0
ENSMUSG00000026560,0
ENSMUSG00000102548,0
ENSMUSG00000097823,0
ENSMUSG00000060568,0
ENSMUSG00000026558,3178
ENSMUSG00000103139,2
ENSMUSG00000102909,3
ENSMUSG00000052428,1469
ENSMUSG00000026687,1669
ENSMUSG00000026688,105
ENSMUSG00000040485,0
ENSMUSG00000015843,0
ENSMUSG00000026686,0
ENSMUSG00000093538,0
ENSMUSG00000052534,416
ENSMUSG00000103530,0
ENSMUSG00000026683,1496
ENSMUSG00000026678,0
ENSMUSG00000038530,1
ENSMUSG00000070532,2
ENSMUSG00000089990,0
ENSMUSG00000026675,648
ENSMUSG00000097503,27
ENSMUSG00000026674,4526
ENSMUSG00000026670,637
ENSMUSG00000104266,0
ENSMUSG00000103908,2
ENSMUSG00000026667,2509
ENSMUSG00000044306,0
ENSMUSG00000073494,0
ENSMUSG00000102418,0
ENSMUSG00000102752,0
ENSMUSG00000038473,1
ENSMUSG00000042800,0
ENSMUSG00000038463,7
ENSMUSG00000026663,1512
ENSMUSG00000053925,24
ENSMUSG00000026659,112
ENSMUSG00000096968,2
ENSMUSG00000070524,0
ENSMUSG00000038421,0
ENSMUSG00000026656,0
ENSMUSG00000103676,0
ENSMUSG00000104340,0
ENSMUSG00000059089,2
ENSMUSG00000059498,0
ENSMUSG00000026649,30
ENSMUSG00000058076,2598
ENSMUSG00000056569,3
ENSMUSG00000038370,0
ENSMUSG00000005677,1
ENSMUSG00000005674,137
ENSMUSG00000005681,7
ENSMUSG00000058715,22
ENSMUSG00000013593,3980
ENSMUSG00000006403,441
ENSMUSG00000052423,320
ENSMUSG00000062729,366
ENSMUSG00000053483,635
ENSMUSG00000062963,897
ENSMUSG00000103983,14
ENSMUSG00000013973,27
ENSMUSG00000013997,382
ENSMUSG00000006412,842
ENSMUSG00000045259,0
ENSMUSG00000006411,4
ENSMUSG00000048865,2746
ENSMUSG00000026641,450
ENSMUSG00000103711,1
ENSMUSG00000038235,5
ENSMUSG00000091993,5
ENSMUSG00000060244,8
ENSMUSG00000038209,0
ENSMUSG00000004709,0
ENSMUSG00000004707,0
ENSMUSG00000038179,0
ENSMUSG00000103219,0
ENSMUSG00000103083,0
ENSMUSG00000015355,0
ENSMUSG00000015316,0
ENSMUSG00000038147,0
ENSMUSG00000073492,0
ENSMUSG00000104413,0
ENSMUSG00000015314,0
ENSMUSG00000026556,489
ENSMUSG00000051251,0
ENSMUSG00000003458,1847
ENSMUSG00000026553,6704
ENSMUSG00000103380,1
ENSMUSG00000003464,1424
ENSMUSG00000026554,2285
ENSMUSG00000013698,1059
ENSMUSG00000007122,11
ENSMUSG00000092085,0
ENSMUSG00000007107,0
ENSMUSG00000103617,0
ENSMUSG00000038034,3793
ENSMUSG00000007097,0
ENSMUSG00000038026,7
ENSMUSG00000102413,0
ENSMUSG00000044708,1
ENSMUSG00000050229,799
ENSMUSG00000026548,0
ENSMUSG00000037995,0
ENSMUSG00000026547,1
ENSMUSG00000026546,0
ENSMUSG00000085184,0
ENSMUSG00000049598,0
ENSMUSG00000053318,0
ENSMUSG00000070504,0
ENSMUSG00000026544,0
ENSMUSG00000037942,0
ENSMUSG00000026542,0
ENSMUSG00000037924,0
ENSMUSG00000062527,0
ENSMUSG00000058981,0
ENSMUSG00000046643,0
ENSMUSG00000049456,0
ENSMUSG00000005339,0
ENSMUSG00000049605,0
ENSMUSG00000079180,0
ENSMUSG00000037872,0
ENSMUSG00000005338,0
ENSMUSG00000037860,0
ENSMUSG00000037849,0
ENSMUSG00000070501,0
ENSMUSG00000073491,0
ENSMUSG00000043263,0
ENSMUSG00000066677,0
ENSMUSG00000073490,0
ENSMUSG00000073489,1
ENSMUSG00000090272,2
ENSMUSG00000026536,0
ENSMUSG00000039997,0
ENSMUSG00000026535,0
ENSMUSG00000054203,0
ENSMUSG00000045381,0
ENSMUSG00000047048,0
ENSMUSG00000050134,0
ENSMUSG00000049528,0
ENSMUSG00000059371,0
ENSMUSG00000046486,0
ENSMUSG00000051528,0
ENSMUSG00000055033,0
ENSMUSG00000026532,2
ENSMUSG00000050788,0
ENSMUSG00000026531,0
ENSMUSG00000066672,0
ENSMUSG00000059503,0
ENSMUSG00000051509,0
ENSMUSG00000066671,0
ENSMUSG00000028354,0
ENSMUSG00000050069,0
ENSMUSG00000026527,0
ENSMUSG00000103079,0
ENSMUSG00000026526,2454
ENSMUSG00000039783,1
ENSMUSG00000026525,14
ENSMUSG00000078185,191
ENSMUSG00000026523,0
ENSMUSG00000039748,1293
ENSMUSG00000104158,0
ENSMUSG00000055214,0
ENSMUSG00000078184,3
ENSMUSG00000104157,0
ENSMUSG00000104021,0
ENSMUSG00000057335,1580
ENSMUSG00000103435,2
ENSMUSG00000026504,272
ENSMUSG00000087082,1
ENSMUSG00000019699,724
ENSMUSG00000097892,1
ENSMUSG00000063659,697
ENSMUSG00000102432,0
ENSMUSG00000103043,0
ENSMUSG00000102885,0
ENSMUSG00000101746,0
ENSMUSG00000015962,0
ENSMUSG00000015961,1485
ENSMUSG00000102483,0
ENSMUSG00000091476,1
ENSMUSG00000026502,1154
ENSMUSG00000070489,0
ENSMUSG00000086350,6
ENSMUSG00000026500,5
ENSMUSG00000039630,19585
ENSMUSG00000026495,87
ENSMUSG00000026494,57
ENSMUSG00000089713,0
ENSMUSG00000055067,308
ENSMUSG00000026492,562
ENSMUSG00000038949,605
ENSMUSG00000038936,1032
ENSMUSG00000087236,7
ENSMUSG00000026491,2597
ENSMUSG00000073486,0
ENSMUSG00000026490,1509
ENSMUSG00000026489,144
ENSMUSG00000104520,15
ENSMUSG00000010609,1755
ENSMUSG00000102923,6
ENSMUSG00000038855,1071
ENSMUSG00000053963,8
ENSMUSG00000102608,0
ENSMUSG00000026496,5545
ENSMUSG00000058729,482
ENSMUSG00000026497,0
ENSMUSG00000026499,1655
ENSMUSG00000103649,46
ENSMUSG00000103156,5
ENSMUSG00000060743,7470
ENSMUSG00000073485,7
ENSMUSG00000038806,1181
ENSMUSG00000066652,0
ENSMUSG00000026520,943
ENSMUSG00000038793,0
ENSMUSG00000026519,372
ENSMUSG00000085563,3
ENSMUSG00000038776,1889
ENSMUSG00000038768,0
ENSMUSG00000103328,0
ENSMUSG00000026516,1753
ENSMUSG00000062169,995
ENSMUSG00000038733,4704
ENSMUSG00000054135,2
ENSMUSG00000026514,0
ENSMUSG00000050625,0
ENSMUSG00000047369,9
ENSMUSG00000004880,1553
ENSMUSG00000056699,0
ENSMUSG00000022995,3662
ENSMUSG00000026511,1583
ENSMUSG00000091013,0
ENSMUSG00000038633,1817
ENSMUSG00000100147,2
ENSMUSG00000047539,942
ENSMUSG00000026510,717
ENSMUSG00000026509,1757
ENSMUSG00000102234,0
ENSMUSG00000038599,0
ENSMUSG00000102688,0
ENSMUSG00000043429,0
ENSMUSG00000038576,0
ENSMUSG00000079164,2
ENSMUSG00000104367,0
ENSMUSG00000030768,414
ENSMUSG00000046836,1281
ENSMUSG00000042901,973
ENSMUSG00000056050,2656
ENSMUSG00000072258,156
ENSMUSG00000104212,0
ENSMUSG00000053461,3
ENSMUSG00000104022,0
ENSMUSG00000103451,6
ENSMUSG00000103305,0
ENSMUSG00000102743,0
ENSMUSG00000039384,79
ENSMUSG00000044854,10
ENSMUSG00000102682,0
ENSMUSG00000102794,0
ENSMUSG00000101574,0
ENSMUSG00000103308,0
ENSMUSG00000092578,0
ENSMUSG00000039377,13
ENSMUSG00000102158,1
ENSMUSG00000026621,0
ENSMUSG00000073481,691
ENSMUSG00000039349,0
ENSMUSG00000026620,0
ENSMUSG00000102784,0
ENSMUSG00000103942,0
ENSMUSG00000103478,0
ENSMUSG00000104461,0
ENSMUSG00000039318,1151
ENSMUSG00000103613,2
ENSMUSG00000026618,2850
ENSMUSG00000104368,8
ENSMUSG00000026617,3293
ENSMUSG00000097261,2
ENSMUSG00000026615,10746
ENSMUSG00000051295,2
ENSMUSG00000097615,0
ENSMUSG00000026614,0
ENSMUSG00000103799,0
ENSMUSG00000039246,408
ENSMUSG00000103449,0
ENSMUSG00000103690,0
ENSMUSG00000039239,237
ENSMUSG00000100393,0
ENSMUSG00000001305,519
ENSMUSG00000097784,6
ENSMUSG00000103503,0
ENSMUSG00000104312,0
ENSMUSG00000039224,0
ENSMUSG00000026611,5
ENSMUSG00000089947,0
ENSMUSG00000089730,0
ENSMUSG00000039210,645
ENSMUSG00000104245,66
ENSMUSG00000103923,0
ENSMUSG00000026610,1
ENSMUSG00000103961,0
ENSMUSG00000103577,0
ENSMUSG00000104482,0
ENSMUSG00000026609,0
ENSMUSG00000026608,1167
ENSMUSG00000037624,16
ENSMUSG00000103669,2
ENSMUSG00000104507,0
ENSMUSG00000026605,1813
ENSMUSG00000026604,3169
ENSMUSG00000097925,5
ENSMUSG00000104435,124
ENSMUSG00000026603,965
ENSMUSG00000010175,144
ENSMUSG00000099404,0
ENSMUSG00000079045,0
ENSMUSG00000103644,0
ENSMUSG00000103510,0
ENSMUSG00000103963,0
ENSMUSG00000089872,525
ENSMUSG00000026634,866
ENSMUSG00000037568,87
ENSMUSG00000104487,0
ENSMUSG00000066595,448
ENSMUSG00000097845,1
ENSMUSG00000057072,1
ENSMUSG00000026632,133
ENSMUSG00000062510,543
ENSMUSG00000103576,6
ENSMUSG00000026630,20
ENSMUSG00000102777,0
ENSMUSG00000091017,0
ENSMUSG00000026628,371
ENSMUSG00000073478,15
ENSMUSG00000103174,3
ENSMUSG00000037499,551
ENSMUSG00000026627,546
ENSMUSG00000026626,1400
ENSMUSG00000103114,0
ENSMUSG00000103517,0
ENSMUSG00000037474,2551
ENSMUSG00000037461,2047
ENSMUSG00000026623,840
ENSMUSG00000102840,17
ENSMUSG00000026622,1446
ENSMUSG00000055833,0
ENSMUSG00000037434,391
ENSMUSG00000049353,0
ENSMUSG00000097416,0
ENSMUSG00000026637,10
ENSMUSG00000097089,0
ENSMUSG00000037395,298
ENSMUSG00000097316,14
ENSMUSG00000058248,2
ENSMUSG00000037375,189
ENSMUSG00000100872,0
ENSMUSG00000016262,5
ENSMUSG00000089812,0
ENSMUSG00000016200,0
ENSMUSG00000103640,0
ENSMUSG00000016181,461
ENSMUSG00000026638,7
ENSMUSG00000079144,254
ENSMUSG00000037318,0
ENSMUSG00000090080,0
ENSMUSG00000089683,0
ENSMUSG00000026639,0
ENSMUSG00000016194,22
ENSMUSG00000009633,9
ENSMUSG00000103736,0
ENSMUSG00000016179,0
ENSMUSG00000097850,0
ENSMUSG00000103692,0
ENSMUSG00000026640,7
ENSMUSG00000016494,0
ENSMUSG00000097325,0
ENSMUSG00000096929,3
ENSMUSG00000104206,1
ENSMUSG00000104077,0
ENSMUSG00000016493,56
ENSMUSG00000016481,719
ENSMUSG00000026616,1
ENSMUSG00000050530,349
ENSMUSG00000026643,1509
ENSMUSG00000049950,117
ENSMUSG00000026644,0
ENSMUSG00000026645,0
ENSMUSG00000103786,0
ENSMUSG00000026650,0
ENSMUSG00000026648,201
ENSMUSG00000026646,220
ENSMUSG00000085043,0
ENSMUSG00000109865,1329
ENSMUSG00000051396,180
ENSMUSG00000039496,11
ENSMUSG00000026655,2
ENSMUSG00000085205,0
ENSMUSG00000085656,0
ENSMUSG00000086445,0
ENSMUSG00000026657,1895
ENSMUSG00000104284,0
ENSMUSG00000102517,0
ENSMUSG00000084859,0
ENSMUSG00000086921,0
ENSMUSG00000102816,0
ENSMUSG00000102136,0
ENSMUSG00000102357,0
ENSMUSG00000087355,11
ENSMUSG00000102494,1
ENSMUSG00000086874,0
ENSMUSG00000086018,0
ENSMUSG00000039449,821
ENSMUSG00000048186,1
ENSMUSG00000026662,1726
ENSMUSG00000026664,140
ENSMUSG00000026668,0
ENSMUSG00000026669,1946
ENSMUSG00000026672,683
ENSMUSG00000086430,0
ENSMUSG00000026676,0
ENSMUSG00000039145,1
ENSMUSG00000039128,2046
ENSMUSG00000025817,1062
ENSMUSG00000056718,8
ENSMUSG00000025816,681
ENSMUSG00000085818,0
ENSMUSG00000025815,214
ENSMUSG00000043241,1032
ENSMUSG00000045319,8
ENSMUSG00000102887,0
ENSMUSG00000039063,266
ENSMUSG00000087125,0
ENSMUSG00000087485,0
ENSMUSG00000118578,0
ENSMUSG00000039046,1437
ENSMUSG00000085716,1
ENSMUSG00000086109,0
ENSMUSG00000002107,7265
ENSMUSG00000087079,0
ENSMUSG00000075538,0
ENSMUSG00000062319,0
ENSMUSG00000099424,0
ENSMUSG00000085070,0
ENSMUSG00000085580,0
ENSMUSG00000079604,1
ENSMUSG00000079603,0
ENSMUSG00000015619,3
ENSMUSG00000086618,0
ENSMUSG00000025783,0
ENSMUSG00000079602,0
ENSMUSG00000075534,0
ENSMUSG00000025782,503
ENSMUSG00000025781,6254
ENSMUSG00000037262,257
ENSMUSG00000037254,0
ENSMUSG00000025780,0
ENSMUSG00000086748,0
ENSMUSG00000061186,0
ENSMUSG00000085257,0
ENSMUSG00000026778,2071
ENSMUSG00000102196,0
ENSMUSG00000102674,0
ENSMUSG00000086006,0
ENSMUSG00000086491,0
ENSMUSG00000026773,475
ENSMUSG00000102329,0
ENSMUSG00000037197,2025
ENSMUSG00000091312,0
ENSMUSG00000026770,0
ENSMUSG00000023206,7
ENSMUSG00000058594,1505
ENSMUSG00000047909,567
ENSMUSG00000026768,10
ENSMUSG00000086843,0
ENSMUSG00000026767,2357
ENSMUSG00000104045,0
ENSMUSG00000026730,569
ENSMUSG00000049630,115
ENSMUSG00000026727,1495
ENSMUSG00000086358,2
ENSMUSG00000026726,409
ENSMUSG00000026723,376
ENSMUSG00000026728,37195
ENSMUSG00000003418,0
ENSMUSG00000104354,0
ENSMUSG00000063275,381
ENSMUSG00000086657,9
ENSMUSG00000026718,956
ENSMUSG00000061531,3
ENSMUSG00000026712,3
ENSMUSG00000036949,0
ENSMUSG00000084901,0
ENSMUSG00000057914,5
ENSMUSG00000104106,0
ENSMUSG00000087086,0
ENSMUSG00000026707,191
ENSMUSG00000017418,608
ENSMUSG00000075520,2
ENSMUSG00000026748,3
ENSMUSG00000085193,0
ENSMUSG00000053702,48
ENSMUSG00000085100,0
ENSMUSG00000062651,0
ENSMUSG00000054057,183
ENSMUSG00000085319,2
ENSMUSG00000054074,82
ENSMUSG00000086340,0
ENSMUSG00000026743,788
ENSMUSG00000026740,1557
ENSMUSG00000051154,1808
ENSMUSG00000026739,3076
ENSMUSG00000037708,8
ENSMUSG00000092353,0
ENSMUSG00000097638,0
ENSMUSG00000026737,509
ENSMUSG00000026736,1
ENSMUSG00000037683,0
ENSMUSG00000087674,3
ENSMUSG00000023094,190
ENSMUSG00000109733,0
ENSMUSG00000087103,0
ENSMUSG00000085388,0
ENSMUSG00000026735,0
ENSMUSG00000056329,0
ENSMUSG00000026734,0
ENSMUSG00000086621,2
ENSMUSG00000043415,549
ENSMUSG00000087246,0
ENSMUSG00000036617,432
ENSMUSG00000091457,0
ENSMUSG00000085477,0
ENSMUSG00000086418,0
ENSMUSG00000036591,2627
ENSMUSG00000085206,0
ENSMUSG00000075514,90
ENSMUSG00000087219,3
ENSMUSG00000026679,0
ENSMUSG00000048550,259
ENSMUSG00000085680,0
ENSMUSG00000045967,111
ENSMUSG00000025716,0
ENSMUSG00000026787,0
ENSMUSG00000085353,0
ENSMUSG00000026786,17
ENSMUSG00000026784,348
ENSMUSG00000058835,2561
ENSMUSG00000026781,578
ENSMUSG00000026779,778
ENSMUSG00000026775,3054
ENSMUSG00000026774,0
ENSMUSG00000069132,0
ENSMUSG00000026771,539
ENSMUSG00000026986,0
ENSMUSG00000061809,0
ENSMUSG00000026985,0
ENSMUSG00000044103,0
