Gene,M-5
ENSMUSG00000026354,4
ENSMUSG00000026355,8872
ENSMUSG00000026356,4027
ENSMUSG00000045382,0
ENSMUSG00000097283,0
ENSMUSG00000042581,1
ENSMUSG00000086633,0
ENSMUSG00000026401,0
ENSMUSG00000087691,0
ENSMUSG00000086825,0
ENSMUSG00000026399,0
ENSMUSG00000085526,0
ENSMUSG00000042554,0
ENSMUSG00000026405,0
ENSMUSG00000026409,390
ENSMUSG00000046404,615
ENSMUSG00000042510,42
ENSMUSG00000099556,0
ENSMUSG00000100106,0
ENSMUSG00000026415,0
ENSMUSG00000086706,0
ENSMUSG00000026417,0
ENSMUSG00000042474,0
ENSMUSG00000026420,0
ENSMUSG00000026416,0
ENSMUSG00000016524,2
ENSMUSG00000016529,0
ENSMUSG00000016528,3013
ENSMUSG00000016526,71
ENSMUSG00000026427,1161
ENSMUSG00000026430,7
ENSMUSG00000042349,239
ENSMUSG00000102027,0
ENSMUSG00000102055,0
ENSMUSG00000026425,1730
ENSMUSG00000101778,3
ENSMUSG00000055184,95
ENSMUSG00000026432,0
ENSMUSG00000004552,0
ENSMUSG00000052688,27
ENSMUSG00000042268,0
ENSMUSG00000042251,1
ENSMUSG00000013275,546
ENSMUSG00000026433,159
ENSMUSG00000026434,9202
ENSMUSG00000026435,151
ENSMUSG00000026436,1018
ENSMUSG00000059149,433
ENSMUSG00000026437,372
ENSMUSG00000099874,0
ENSMUSG00000079330,0
ENSMUSG00000118219,0
ENSMUSG00000066936,0
ENSMUSG00000101549,0
ENSMUSG00000042115,9
ENSMUSG00000009772,0
ENSMUSG00000100658,0
ENSMUSG00000042066,1912
ENSMUSG00000090079,0
ENSMUSG00000042046,3662
ENSMUSG00000097760,27
ENSMUSG00000026439,1674
ENSMUSG00000048174,135
ENSMUSG00000053024,0
ENSMUSG00000026442,0
ENSMUSG00000101126,0
ENSMUSG00000026443,0
ENSMUSG00000054387,3337
ENSMUSG00000026447,40
ENSMUSG00000101102,0
ENSMUSG00000046062,5179
ENSMUSG00000041757,8
ENSMUSG00000101693,0
ENSMUSG00000115958,0
ENSMUSG00000116158,0
ENSMUSG00000070645,0
ENSMUSG00000070644,0
ENSMUSG00000070643,0
ENSMUSG00000090553,1655
ENSMUSG00000102976,249
ENSMUSG00000116275,0
ENSMUSG00000094410,37
ENSMUSG00000102049,0
ENSMUSG00000051998,0
ENSMUSG00000026463,53
ENSMUSG00000100830,0
ENSMUSG00000010311,34
ENSMUSG00000090208,0
ENSMUSG00000041577,55
ENSMUSG00000100987,0
ENSMUSG00000041559,0
ENSMUSG00000020423,108
ENSMUSG00000026450,0
ENSMUSG00000064246,0
ENSMUSG00000042451,0
ENSMUSG00000042429,0
ENSMUSG00000026459,0
ENSMUSG00000026458,6
ENSMUSG00000042305,2764
ENSMUSG00000050526,0
ENSMUSG00000026456,687
ENSMUSG00000026457,3405
ENSMUSG00000101061,0
ENSMUSG00000026455,759
ENSMUSG00000042229,757
ENSMUSG00000046367,0
ENSMUSG00000042207,484
ENSMUSG00000097435,0
ENSMUSG00000026452,5
ENSMUSG00000073557,444
ENSMUSG00000101168,0
ENSMUSG00000026429,483
ENSMUSG00000042793,83
ENSMUSG00000097988,0
ENSMUSG00000031506,3
ENSMUSG00000026426,1331
ENSMUSG00000085311,17
ENSMUSG00000026424,0
ENSMUSG00000097680,7
ENSMUSG00000003051,1
ENSMUSG00000041926,689
ENSMUSG00000062580,2344
ENSMUSG00000048096,37
ENSMUSG00000041889,758
ENSMUSG00000041879,5680
ENSMUSG00000100620,5
ENSMUSG00000009418,3524
ENSMUSG00000054412,2
ENSMUSG00000026421,5976
ENSMUSG00000041801,1270
ENSMUSG00000026418,1
ENSMUSG00000041782,0
ENSMUSG00000026414,8
ENSMUSG00000026413,0
ENSMUSG00000051985,0
ENSMUSG00000026411,1680
ENSMUSG00000097918,0
ENSMUSG00000026407,0
ENSMUSG00000102717,0
ENSMUSG00000086264,12
ENSMUSG00000041642,3248
ENSMUSG00000087230,0
ENSMUSG00000041605,0
ENSMUSG00000097315,0
ENSMUSG00000103594,0
ENSMUSG00000102941,0
ENSMUSG00000097433,2
ENSMUSG00000052759,0
ENSMUSG00000041570,1488
ENSMUSG00000097403,8
ENSMUSG00000026404,458
ENSMUSG00000041498,1433
ENSMUSG00000104414,0
ENSMUSG00000104509,0
ENSMUSG00000104366,0
ENSMUSG00000097229,0
ENSMUSG00000041483,780
ENSMUSG00000097113,19
ENSMUSG00000097448,8
ENSMUSG00000026398,0
ENSMUSG00000098243,3
ENSMUSG00000098045,2
ENSMUSG00000098145,0
ENSMUSG00000102142,0
ENSMUSG00000098206,16
ENSMUSG00000026395,0
ENSMUSG00000099459,0
ENSMUSG00000026394,0
ENSMUSG00000026393,2286
ENSMUSG00000099510,0
ENSMUSG00000100459,1
ENSMUSG00000019230,9
ENSMUSG00000079283,186
ENSMUSG00000099808,0
ENSMUSG00000056268,621
ENSMUSG00000104900,7
ENSMUSG00000063681,0
ENSMUSG00000103844,0
ENSMUSG00000102661,0
ENSMUSG00000033964,1514
ENSMUSG00000033952,2424
ENSMUSG00000026368,0
ENSMUSG00000057037,0
ENSMUSG00000070594,0
ENSMUSG00000033898,0
ENSMUSG00000026365,2
ENSMUSG00000052726,0
ENSMUSG00000102368,0
ENSMUSG00000026361,1946
ENSMUSG00000033849,3
ENSMUSG00000018196,297
ENSMUSG00000018199,719
ENSMUSG00000018189,1665
ENSMUSG00000100455,72
ENSMUSG00000026360,40
ENSMUSG00000051079,0
ENSMUSG00000026358,0
ENSMUSG00000098509,2
ENSMUSG00000026357,0
ENSMUSG00000099964,0
ENSMUSG00000035131,0
ENSMUSG00000087627,0
ENSMUSG00000085822,0
ENSMUSG00000099629,0
ENSMUSG00000102074,0
ENSMUSG00000101011,0
ENSMUSG00000056220,75
ENSMUSG00000097028,0
ENSMUSG00000032487,0
ENSMUSG00000097754,0
ENSMUSG00000006007,0
ENSMUSG00000099447,0
ENSMUSG00000006010,735
ENSMUSG00000006005,4640
ENSMUSG00000006014,5
ENSMUSG00000066842,1229
ENSMUSG00000093650,7
ENSMUSG00000099622,0
ENSMUSG00000102095,0
ENSMUSG00000114212,0
ENSMUSG00000114943,0
ENSMUSG00000114694,0
ENSMUSG00000114582,0
ENSMUSG00000114591,0
ENSMUSG00000100954,30
ENSMUSG00000023150,8732
ENSMUSG00000052748,197
ENSMUSG00000053286,647
ENSMUSG00000026484,1380
ENSMUSG00000100357,0
ENSMUSG00000026483,242
ENSMUSG00000100594,19
ENSMUSG00000043019,1970
ENSMUSG00000032666,432
ENSMUSG00000100685,0
ENSMUSG00000014980,625
ENSMUSG00000032649,1
ENSMUSG00000026482,912
ENSMUSG00000086145,0
ENSMUSG00000099868,2
ENSMUSG00000055547,0
ENSMUSG00000008475,4863
ENSMUSG00000026480,31
ENSMUSG00000042772,2681
ENSMUSG00000100394,5
ENSMUSG00000042751,33
ENSMUSG00000099969,0
ENSMUSG00000026479,11
ENSMUSG00000026478,4662
ENSMUSG00000073538,0
ENSMUSG00000042708,17
ENSMUSG00000042699,11886
ENSMUSG00000042684,0
ENSMUSG00000042671,1
ENSMUSG00000100945,0
ENSMUSG00000100334,3
ENSMUSG00000026475,73
ENSMUSG00000099568,4
ENSMUSG00000066800,264
ENSMUSG00000100183,13
ENSMUSG00000042641,0
ENSMUSG00000045968,1
ENSMUSG00000043282,0
ENSMUSG00000047053,0
ENSMUSG00000026473,1893
ENSMUSG00000100014,0
ENSMUSG00000101903,0
ENSMUSG00000100502,0
ENSMUSG00000100627,0
ENSMUSG00000066797,0
ENSMUSG00000099933,0
ENSMUSG00000100221,0
ENSMUSG00000004110,0
ENSMUSG00000101880,0
ENSMUSG00000096950,1
ENSMUSG00000056708,185
ENSMUSG00000026471,416
ENSMUSG00000026470,849
ENSMUSG00000033722,4
ENSMUSG00000103670,0
ENSMUSG00000026469,1094
ENSMUSG00000073535,0
ENSMUSG00000033701,1067
ENSMUSG00000026468,0
ENSMUSG00000033684,496
ENSMUSG00000102558,0
ENSMUSG00000033671,1150
ENSMUSG00000026466,1032
ENSMUSG00000050565,3085
ENSMUSG00000015484,0
ENSMUSG00000060985,0
ENSMUSG00000103705,0
ENSMUSG00000026602,0
ENSMUSG00000026601,2
ENSMUSG00000078193,14
ENSMUSG00000026600,1662
ENSMUSG00000026596,1256
ENSMUSG00000060519,244
ENSMUSG00000033557,2011
ENSMUSG00000026594,0
ENSMUSG00000033544,1
ENSMUSG00000101905,0
ENSMUSG00000101768,0
ENSMUSG00000026592,2
ENSMUSG00000070565,418
ENSMUSG00000033488,0
ENSMUSG00000087093,0
ENSMUSG00000026589,11
ENSMUSG00000004031,0
ENSMUSG00000026587,0
ENSMUSG00000103971,0
ENSMUSG00000073530,0
ENSMUSG00000047661,0
ENSMUSG00000104014,0
ENSMUSG00000040782,1792
ENSMUSG00000015829,0
ENSMUSG00000073528,0
ENSMUSG00000103719,0
ENSMUSG00000104111,0
ENSMUSG00000090394,0
ENSMUSG00000026729,0
ENSMUSG00000026725,0
ENSMUSG00000058267,657
ENSMUSG00000014226,3979
ENSMUSG00000026721,269
ENSMUSG00000104302,0
ENSMUSG00000103693,0
ENSMUSG00000118401,0
ENSMUSG00000103200,0
ENSMUSG00000102852,0
ENSMUSG00000103631,0
ENSMUSG00000040423,1194
ENSMUSG00000026715,3
ENSMUSG00000043467,573
ENSMUSG00000104016,9
ENSMUSG00000053332,3340
ENSMUSG00000026709,935
ENSMUSG00000102864,0
ENSMUSG00000026708,283
ENSMUSG00000026705,517
ENSMUSG00000044835,0
ENSMUSG00000049160,0
ENSMUSG00000026701,4735
ENSMUSG00000026700,1
ENSMUSG00000066755,0
ENSMUSG00000000817,0
ENSMUSG00000040297,1360
ENSMUSG00000103158,0
ENSMUSG00000086277,0
ENSMUSG00000026698,217
ENSMUSG00000103393,0
ENSMUSG00000040265,35
ENSMUSG00000090260,1
ENSMUSG00000078190,0
ENSMUSG00000026694,811
ENSMUSG00000026696,745
ENSMUSG00000026697,0
ENSMUSG00000091060,0
ENSMUSG00000040225,6468
ENSMUSG00000026692,0
ENSMUSG00000040181,0
ENSMUSG00000040170,0
ENSMUSG00000095576,0
ENSMUSG00000026691,0
ENSMUSG00000103288,0
ENSMUSG00000071890,0
ENSMUSG00000026586,0
ENSMUSG00000092188,0
ENSMUSG00000040124,231
ENSMUSG00000101869,0
ENSMUSG00000040113,0
ENSMUSG00000026585,936
ENSMUSG00000026584,614
ENSMUSG00000041406,598
ENSMUSG00000041396,113
ENSMUSG00000026582,0
ENSMUSG00000026581,0
ENSMUSG00000026580,0
ENSMUSG00000090081,0
ENSMUSG00000086593,0
ENSMUSG00000026579,0
ENSMUSG00000040918,399
ENSMUSG00000026578,280
ENSMUSG00000026577,800
ENSMUSG00000026575,508
ENSMUSG00000026576,0
ENSMUSG00000104011,0
ENSMUSG00000097281,0
ENSMUSG00000103383,0
ENSMUSG00000102897,0
ENSMUSG00000102761,0
ENSMUSG00000102163,0
ENSMUSG00000026574,0
ENSMUSG00000103659,0
ENSMUSG00000104117,0
ENSMUSG00000026573,0
ENSMUSG00000101189,0
ENSMUSG00000102408,0
ENSMUSG00000026572,5
ENSMUSG00000040848,1385
ENSMUSG00000040843,1159
ENSMUSG00000102302,28
ENSMUSG00000040836,471
ENSMUSG00000026571,707
ENSMUSG00000102401,0
ENSMUSG00000026568,623
ENSMUSG00000026567,4
ENSMUSG00000103583,0
ENSMUSG00000026566,4174
ENSMUSG00000040723,30
ENSMUSG00000103686,0
ENSMUSG00000040713,739
ENSMUSG00000104306,2
ENSMUSG00000089829,2
ENSMUSG00000005763,2
ENSMUSG00000102154,0
ENSMUSG00000026565,597
ENSMUSG00000097196,0
ENSMUSG00000102484,0
ENSMUSG00000026564,2
ENSMUSG00000000544,0
ENSMUSG00000040629,0
ENSMUSG00000040612,0
ENSMUSG00000091393,0
ENSMUSG00000103400,9
ENSMUSG00000026563,136
ENSMUSG00000040596,1123
ENSMUSG00000086056,0
ENSMUSG00000051081,0
ENSMUSG00000026560,0
ENSMUSG00000102548,0
ENSMUSG00000097823,0
ENSMUSG00000060568,0
ENSMUSG00000026558,3667
ENSMUSG00000103139,1
ENSMUSG00000102909,3
ENSMUSG00000052428,1687
ENSMUSG00000026687,1998
ENSMUSG00000026688,105
ENSMUSG00000040485,0
ENSMUSG00000015843,0
ENSMUSG00000026686,0
ENSMUSG00000093538,0
ENSMUSG00000052534,422
ENSMUSG00000103530,0
ENSMUSG00000026683,1807
ENSMUSG00000026678,0
ENSMUSG00000038530,1
ENSMUSG00000070532,0
ENSMUSG00000089990,0
ENSMUSG00000026675,739
ENSMUSG00000097503,19
ENSMUSG00000026674,5264
ENSMUSG00000026670,721
ENSMUSG00000104266,0
ENSMUSG00000103908,0
ENSMUSG00000026667,2890
ENSMUSG00000044306,0
ENSMUSG00000073494,0
ENSMUSG00000102418,0
ENSMUSG00000102752,0
ENSMUSG00000038473,0
ENSMUSG00000042800,0
ENSMUSG00000038463,20
ENSMUSG00000026663,1667
ENSMUSG00000053925,17
ENSMUSG00000026659,117
ENSMUSG00000096968,2
ENSMUSG00000070524,2
ENSMUSG00000038421,1
ENSMUSG00000026656,1
ENSMUSG00000103676,0
ENSMUSG00000104340,0
ENSMUSG00000059089,6
ENSMUSG00000059498,0
ENSMUSG00000026649,56
ENSMUSG00000058076,3195
ENSMUSG00000056569,5
ENSMUSG00000038370,0
ENSMUSG00000005677,0
ENSMUSG00000005674,141
ENSMUSG00000005681,7
ENSMUSG00000058715,16
ENSMUSG00000013593,4611
ENSMUSG00000006403,477
ENSMUSG00000052423,358
ENSMUSG00000062729,500
ENSMUSG00000053483,687
ENSMUSG00000062963,1065
ENSMUSG00000103983,11
ENSMUSG00000013973,47
ENSMUSG00000013997,512
ENSMUSG00000006412,967
ENSMUSG00000045259,1
ENSMUSG00000006411,10
ENSMUSG00000048865,3095
ENSMUSG00000026641,542
ENSMUSG00000103711,5
ENSMUSG00000038235,3
ENSMUSG00000091993,5
ENSMUSG00000060244,1
ENSMUSG00000038209,0
ENSMUSG00000004709,0
ENSMUSG00000004707,0
ENSMUSG00000038179,0
ENSMUSG00000103219,0
ENSMUSG00000103083,0
ENSMUSG00000015355,0
ENSMUSG00000015316,0
ENSMUSG00000038147,1
ENSMUSG00000073492,0
ENSMUSG00000104413,0
ENSMUSG00000015314,0
ENSMUSG00000026556,555
ENSMUSG00000051251,0
ENSMUSG00000003458,2236
ENSMUSG00000026553,7729
ENSMUSG00000103380,1
ENSMUSG00000003464,1623
ENSMUSG00000026554,2390
ENSMUSG00000013698,1191
ENSMUSG00000007122,6
ENSMUSG00000092085,0
ENSMUSG00000007107,0
ENSMUSG00000103617,0
ENSMUSG00000038034,4452
ENSMUSG00000007097,0
ENSMUSG00000038026,11
ENSMUSG00000102413,0
ENSMUSG00000044708,3
ENSMUSG00000050229,1014
ENSMUSG00000026548,0
ENSMUSG00000037995,0
ENSMUSG00000026547,1
ENSMUSG00000026546,0
ENSMUSG00000085184,0
ENSMUSG00000049598,0
ENSMUSG00000053318,0
ENSMUSG00000070504,0
ENSMUSG00000026544,0
ENSMUSG00000037942,0
ENSMUSG00000026542,0
ENSMUSG00000037924,0
ENSMUSG00000062527,0
ENSMUSG00000058981,0
ENSMUSG00000046643,0
ENSMUSG00000049456,0
ENSMUSG00000005339,0
ENSMUSG00000049605,0
ENSMUSG00000079180,0
ENSMUSG00000037872,0
ENSMUSG00000005338,0
ENSMUSG00000037860,0
ENSMUSG00000037849,0
ENSMUSG00000070501,0
ENSMUSG00000073491,0
ENSMUSG00000043263,0
ENSMUSG00000066677,0
ENSMUSG00000073490,0
ENSMUSG00000073489,0
ENSMUSG00000090272,0
ENSMUSG00000026536,0
ENSMUSG00000039997,1
ENSMUSG00000026535,0
ENSMUSG00000054203,0
ENSMUSG00000045381,0
ENSMUSG00000047048,0
ENSMUSG00000050134,0
ENSMUSG00000049528,0
ENSMUSG00000059371,0
ENSMUSG00000046486,0
ENSMUSG00000051528,0
ENSMUSG00000055033,0
ENSMUSG00000026532,2
ENSMUSG00000050788,0
ENSMUSG00000026531,0
ENSMUSG00000066672,0
ENSMUSG00000059503,0
ENSMUSG00000051509,0
ENSMUSG00000066671,0
ENSMUSG00000028354,0
ENSMUSG00000050069,0
ENSMUSG00000026527,0
ENSMUSG00000103079,0
ENSMUSG00000026526,2872
ENSMUSG00000039783,2
ENSMUSG00000026525,25
ENSMUSG00000078185,157
ENSMUSG00000026523,0
ENSMUSG00000039748,1485
ENSMUSG00000104158,1
ENSMUSG00000055214,0
ENSMUSG00000078184,0
ENSMUSG00000104157,0
ENSMUSG00000104021,0
ENSMUSG00000057335,1757
ENSMUSG00000103435,4
ENSMUSG00000026504,298
ENSMUSG00000087082,0
ENSMUSG00000019699,834
ENSMUSG00000097892,2
ENSMUSG00000063659,756
ENSMUSG00000102432,1
ENSMUSG00000103043,0
ENSMUSG00000102885,0
ENSMUSG00000101746,1
ENSMUSG00000015962,1
ENSMUSG00000015961,1729
ENSMUSG00000102483,0
ENSMUSG00000091476,3
ENSMUSG00000026502,1315
ENSMUSG00000070489,0
ENSMUSG00000086350,16
ENSMUSG00000026500,4
ENSMUSG00000039630,22160
ENSMUSG00000026495,109
ENSMUSG00000026494,59
ENSMUSG00000089713,0
ENSMUSG00000055067,301
ENSMUSG00000026492,564
ENSMUSG00000038949,636
ENSMUSG00000038936,1246
ENSMUSG00000087236,3
ENSMUSG00000026491,2884
ENSMUSG00000073486,0
ENSMUSG00000026490,1665
ENSMUSG00000026489,160
ENSMUSG00000104520,21
ENSMUSG00000010609,1989
ENSMUSG00000102923,4
ENSMUSG00000038855,1259
ENSMUSG00000053963,7
ENSMUSG00000102608,0
ENSMUSG00000026496,6286
ENSMUSG00000058729,535
ENSMUSG00000026497,0
ENSMUSG00000026499,1948
ENSMUSG00000103649,53
ENSMUSG00000103156,0
ENSMUSG00000060743,8740
ENSMUSG00000073485,7
ENSMUSG00000038806,1354
ENSMUSG00000066652,0
ENSMUSG00000026520,1040
ENSMUSG00000038793,0
ENSMUSG00000026519,457
ENSMUSG00000085563,3
ENSMUSG00000038776,2123
ENSMUSG00000038768,0
ENSMUSG00000103328,0
ENSMUSG00000026516,1818
ENSMUSG00000062169,1122
ENSMUSG00000038733,5307
ENSMUSG00000054135,3
ENSMUSG00000026514,2
ENSMUSG00000050625,0
ENSMUSG00000047369,20
ENSMUSG00000004880,1806
ENSMUSG00000056699,0
ENSMUSG00000022995,3774
ENSMUSG00000026511,1837
ENSMUSG00000091013,0
ENSMUSG00000038633,1925
ENSMUSG00000100147,1
ENSMUSG00000047539,1010
ENSMUSG00000026510,829
ENSMUSG00000026509,2003
ENSMUSG00000102234,2
ENSMUSG00000038599,0
ENSMUSG00000102688,0
ENSMUSG00000043429,0
ENSMUSG00000038576,0
ENSMUSG00000079164,3
ENSMUSG00000104367,0
ENSMUSG00000030768,472
ENSMUSG00000046836,1453
ENSMUSG00000042901,1121
ENSMUSG00000056050,2860
ENSMUSG00000072258,199
ENSMUSG00000104212,3
ENSMUSG00000053461,2
ENSMUSG00000104022,0
ENSMUSG00000103451,7
ENSMUSG00000103305,0
ENSMUSG00000102743,0
ENSMUSG00000039384,100
ENSMUSG00000044854,6
ENSMUSG00000102682,0
ENSMUSG00000102794,0
ENSMUSG00000101574,0
ENSMUSG00000103308,0
ENSMUSG00000092578,0
ENSMUSG00000039377,12
ENSMUSG00000102158,0
ENSMUSG00000026621,0
ENSMUSG00000073481,810
ENSMUSG00000039349,0
ENSMUSG00000026620,0
ENSMUSG00000102784,0
ENSMUSG00000103942,0
ENSMUSG00000103478,0
ENSMUSG00000104461,0
ENSMUSG00000039318,1218
ENSMUSG00000103613,0
ENSMUSG00000026618,3229
ENSMUSG00000104368,4
ENSMUSG00000026617,3737
ENSMUSG00000097261,2
ENSMUSG00000026615,12219
ENSMUSG00000051295,1
ENSMUSG00000097615,0
ENSMUSG00000026614,0
ENSMUSG00000103799,0
ENSMUSG00000039246,470
ENSMUSG00000103449,0
ENSMUSG00000103690,0
ENSMUSG00000039239,240
ENSMUSG00000100393,0
ENSMUSG00000001305,657
ENSMUSG00000097784,14
ENSMUSG00000103503,0
ENSMUSG00000104312,0
ENSMUSG00000039224,0
ENSMUSG00000026611,6
ENSMUSG00000089947,0
ENSMUSG00000089730,0
ENSMUSG00000039210,767
ENSMUSG00000104245,70
ENSMUSG00000103923,0
ENSMUSG00000026610,2
ENSMUSG00000103961,0
ENSMUSG00000103577,0
ENSMUSG00000104482,0
ENSMUSG00000026609,1
ENSMUSG00000026608,1337
ENSMUSG00000037624,17
ENSMUSG00000103669,0
ENSMUSG00000104507,0
ENSMUSG00000026605,1854
ENSMUSG00000026604,3473
ENSMUSG00000097925,8
ENSMUSG00000104435,119
ENSMUSG00000026603,1139
ENSMUSG00000010175,149
ENSMUSG00000099404,0
ENSMUSG00000079045,0
ENSMUSG00000103644,0
ENSMUSG00000103510,0
ENSMUSG00000103963,0
ENSMUSG00000089872,578
ENSMUSG00000026634,996
ENSMUSG00000037568,102
ENSMUSG00000104487,0
ENSMUSG00000066595,508
ENSMUSG00000097845,5
ENSMUSG00000057072,0
ENSMUSG00000026632,182
ENSMUSG00000062510,659
ENSMUSG00000103576,8
ENSMUSG00000026630,37
ENSMUSG00000102777,0
ENSMUSG00000091017,0
ENSMUSG00000026628,366
ENSMUSG00000073478,21
ENSMUSG00000103174,0
ENSMUSG00000037499,652
ENSMUSG00000026627,666
ENSMUSG00000026626,1564
ENSMUSG00000103114,0
ENSMUSG00000103517,0
ENSMUSG00000037474,2782
ENSMUSG00000037461,2257
ENSMUSG00000026623,981
ENSMUSG00000102840,11
ENSMUSG00000026622,1539
ENSMUSG00000055833,4
ENSMUSG00000037434,401
ENSMUSG00000049353,0
ENSMUSG00000097416,0
ENSMUSG00000026637,4
ENSMUSG00000097089,0
ENSMUSG00000037395,334
ENSMUSG00000097316,38
ENSMUSG00000058248,0
ENSMUSG00000037375,179
ENSMUSG00000100872,0
ENSMUSG00000016262,3
ENSMUSG00000089812,0
ENSMUSG00000016200,0
ENSMUSG00000103640,0
ENSMUSG00000016181,565
ENSMUSG00000026638,14
ENSMUSG00000079144,294
ENSMUSG00000037318,3
ENSMUSG00000090080,1
ENSMUSG00000089683,0
ENSMUSG00000026639,0
ENSMUSG00000016194,13
ENSMUSG00000009633,13
ENSMUSG00000103736,0
ENSMUSG00000016179,0
ENSMUSG00000097850,0
ENSMUSG00000103692,0
ENSMUSG00000026640,4
ENSMUSG00000016494,1
ENSMUSG00000097325,1
ENSMUSG00000096929,3
ENSMUSG00000104206,0
ENSMUSG00000104077,0
ENSMUSG00000016493,44
ENSMUSG00000016481,820
ENSMUSG00000026616,2
ENSMUSG00000050530,390
ENSMUSG00000026643,1619
ENSMUSG00000049950,162
ENSMUSG00000026644,0
ENSMUSG00000026645,0
ENSMUSG00000103786,0
ENSMUSG00000026650,0
ENSMUSG00000026648,223
ENSMUSG00000026646,234
ENSMUSG00000085043,0
ENSMUSG00000109865,1545
ENSMUSG00000051396,170
ENSMUSG00000039496,11
ENSMUSG00000026655,1
ENSMUSG00000085205,0
ENSMUSG00000085656,0
ENSMUSG00000086445,0
ENSMUSG00000026657,2260
ENSMUSG00000104284,0
ENSMUSG00000102517,0
ENSMUSG00000084859,0
ENSMUSG00000086921,0
ENSMUSG00000102816,0
ENSMUSG00000102136,0
ENSMUSG00000102357,0
ENSMUSG00000087355,10
ENSMUSG00000102494,0
ENSMUSG00000086874,3
ENSMUSG00000086018,0
ENSMUSG00000039449,886
ENSMUSG00000048186,0
ENSMUSG00000026662,1982
ENSMUSG00000026664,126
ENSMUSG00000026668,0
ENSMUSG00000026669,2143
ENSMUSG00000026672,741
ENSMUSG00000086430,2
ENSMUSG00000026676,0
ENSMUSG00000039145,0
ENSMUSG00000039128,2401
ENSMUSG00000025817,1246
ENSMUSG00000056718,10
ENSMUSG00000025816,666
ENSMUSG00000085818,0
ENSMUSG00000025815,277
ENSMUSG00000043241,1151
ENSMUSG00000045319,4
ENSMUSG00000102887,0
ENSMUSG00000039063,316
ENSMUSG00000087125,1
ENSMUSG00000087485,0
ENSMUSG00000118578,2
ENSMUSG00000039046,1559
ENSMUSG00000085716,0
ENSMUSG00000086109,0
ENSMUSG00000002107,7871
ENSMUSG00000087079,0
ENSMUSG00000075538,0
ENSMUSG00000062319,0
ENSMUSG00000099424,0
ENSMUSG00000085070,0
ENSMUSG00000085580,0
ENSMUSG00000079604,0
ENSMUSG00000079603,0
ENSMUSG00000015619,5
ENSMUSG00000086618,0
ENSMUSG00000025783,0
ENSMUSG00000079602,0
ENSMUSG00000075534,0
ENSMUSG00000025782,576
ENSMUSG00000025781,7103
ENSMUSG00000037262,285
ENSMUSG00000037254,0
ENSMUSG00000025780,0
ENSMUSG00000086748,0
ENSMUSG00000061186,0
ENSMUSG00000085257,0
ENSMUSG00000026778,2483
ENSMUSG00000102196,0
ENSMUSG00000102674,0
ENSMUSG00000086006,0
ENSMUSG00000086491,0
ENSMUSG00000026773,519
ENSMUSG00000102329,0
ENSMUSG00000037197,2227
ENSMUSG00000091312,0
ENSMUSG00000026770,0
ENSMUSG00000023206,8
ENSMUSG00000058594,1639
ENSMUSG00000047909,722
ENSMUSG00000026768,13
ENSMUSG00000086843,0
ENSMUSG00000026767,2649
ENSMUSG00000104045,0
ENSMUSG00000026730,622
ENSMUSG00000049630,118
ENSMUSG00000026727,1708
ENSMUSG00000086358,3
ENSMUSG00000026726,489
ENSMUSG00000026723,396
ENSMUSG00000026728,42244
ENSMUSG00000003418,0
ENSMUSG00000104354,0
ENSMUSG00000063275,398
ENSMUSG00000086657,16
ENSMUSG00000026718,1018
ENSMUSG00000061531,2
ENSMUSG00000026712,0
ENSMUSG00000036949,0
ENSMUSG00000084901,0
ENSMUSG00000057914,3
ENSMUSG00000104106,0
ENSMUSG00000087086,0
ENSMUSG00000026707,213
ENSMUSG00000017418,750
ENSMUSG00000075520,0
ENSMUSG00000026748,6
ENSMUSG00000085193,0
ENSMUSG00000053702,93
ENSMUSG00000085100,0
ENSMUSG00000062651,0
ENSMUSG00000054057,241
ENSMUSG00000085319,0
ENSMUSG00000054074,94
ENSMUSG00000086340,0
ENSMUSG00000026743,882
ENSMUSG00000026740,1696
ENSMUSG00000051154,2160
ENSMUSG00000026739,3517
ENSMUSG00000037708,9
ENSMUSG00000092353,0
ENSMUSG00000097638,0
ENSMUSG00000026737,577
ENSMUSG00000026736,9
ENSMUSG00000037683,0
ENSMUSG00000087674,2
ENSMUSG00000023094,228
ENSMUSG00000109733,1
ENSMUSG00000087103,0
ENSMUSG00000085388,0
ENSMUSG00000026735,0
ENSMUSG00000056329,0
ENSMUSG00000026734,0
ENSMUSG00000086621,0
ENSMUSG00000043415,603
ENSMUSG00000087246,2
ENSMUSG00000036617,471
ENSMUSG00000091457,0
ENSMUSG00000085477,0
ENSMUSG00000086418,0
ENSMUSG00000036591,2927
ENSMUSG00000085206,2
ENSMUSG00000075514,73
ENSMUSG00000087219,2
ENSMUSG00000026679,0
ENSMUSG00000048550,295
ENSMUSG00000085680,1
ENSMUSG00000045967,131
ENSMUSG00000025716,0
ENSMUSG00000026787,0
ENSMUSG00000085353,0
ENSMUSG00000026786,14
ENSMUSG00000026784,380
ENSMUSG00000058835,2949
ENSMUSG00000026781,624
ENSMUSG00000026779,853
ENSMUSG00000026775,3240
ENSMUSG00000026774,0
ENSMUSG00000069132,0
ENSMUSG00000026771,580
ENSMUSG00000026986,0
ENSMUSG00000061809,0
