Gene,HE-6
ENSMUSG00000026354,12
ENSMUSG00000026355,8804
ENSMUSG00000026356,4031
ENSMUSG00000045382,0
ENSMUSG00000097283,0
ENSMUSG00000042581,0
ENSMUSG00000086633,0
ENSMUSG00000026401,0
ENSMUSG00000087691,0
ENSMUSG00000086825,0
ENSMUSG00000026399,0
ENSMUSG00000085526,0
ENSMUSG00000042554,0
ENSMUSG00000026405,0
ENSMUSG00000026409,403
ENSMUSG00000046404,651
ENSMUSG00000042510,28
ENSMUSG00000099556,0
ENSMUSG00000100106,0
ENSMUSG00000026415,0
ENSMUSG00000086706,0
ENSMUSG00000026417,0
ENSMUSG00000042474,0
ENSMUSG00000026420,0
ENSMUSG00000026416,0
ENSMUSG00000016524,0
ENSMUSG00000016529,0
ENSMUSG00000016528,3016
ENSMUSG00000016526,132
ENSMUSG00000026427,1101
ENSMUSG00000026430,4
ENSMUSG00000042349,261
ENSMUSG00000102027,3
ENSMUSG00000102055,0
ENSMUSG00000026425,2188
ENSMUSG00000101778,3
ENSMUSG00000055184,91
ENSMUSG00000026432,0
ENSMUSG00000004552,0
ENSMUSG00000052688,18
ENSMUSG00000042268,0
ENSMUSG00000042251,0
ENSMUSG00000013275,674
ENSMUSG00000026433,167
ENSMUSG00000026434,9196
ENSMUSG00000026435,156
ENSMUSG00000026436,998
ENSMUSG00000059149,489
ENSMUSG00000026437,537
ENSMUSG00000099874,0
ENSMUSG00000079330,0
ENSMUSG00000118219,0
ENSMUSG00000066936,0
ENSMUSG00000101549,0
ENSMUSG00000042115,5
ENSMUSG00000009772,0
ENSMUSG00000100658,2
ENSMUSG00000042066,1635
ENSMUSG00000090079,0
ENSMUSG00000042046,3046
ENSMUSG00000097760,27
ENSMUSG00000026439,1626
ENSMUSG00000048174,137
ENSMUSG00000053024,0
ENSMUSG00000026442,0
ENSMUSG00000101126,0
ENSMUSG00000026443,0
ENSMUSG00000054387,3535
ENSMUSG00000026447,30
ENSMUSG00000101102,0
ENSMUSG00000046062,4839
ENSMUSG00000041757,16
ENSMUSG00000101693,0
ENSMUSG00000115958,0
ENSMUSG00000116158,0
ENSMUSG00000070645,0
ENSMUSG00000070644,0
ENSMUSG00000070643,0
ENSMUSG00000090553,1698
ENSMUSG00000102976,257
ENSMUSG00000116275,0
ENSMUSG00000094410,50
ENSMUSG00000102049,0
ENSMUSG00000051998,2
ENSMUSG00000026463,169
ENSMUSG00000100830,0
ENSMUSG00000010311,55
ENSMUSG00000090208,2
ENSMUSG00000041577,23
ENSMUSG00000100987,0
ENSMUSG00000041559,1
ENSMUSG00000020423,121
ENSMUSG00000026450,0
ENSMUSG00000064246,0
ENSMUSG00000042451,0
ENSMUSG00000042429,0
ENSMUSG00000026459,0
ENSMUSG00000026458,5
ENSMUSG00000042305,3264
ENSMUSG00000050526,0
ENSMUSG00000026456,854
ENSMUSG00000026457,3611
ENSMUSG00000101061,0
ENSMUSG00000026455,773
ENSMUSG00000042229,784
ENSMUSG00000046367,0
ENSMUSG00000042207,418
ENSMUSG00000097435,0
ENSMUSG00000026452,1
ENSMUSG00000073557,455
ENSMUSG00000101168,0
ENSMUSG00000026429,429
ENSMUSG00000042793,239
ENSMUSG00000097988,2
ENSMUSG00000031506,1
ENSMUSG00000026426,1708
ENSMUSG00000085311,17
ENSMUSG00000026424,2
ENSMUSG00000097680,11
ENSMUSG00000003051,0
ENSMUSG00000041926,816
ENSMUSG00000062580,2567
ENSMUSG00000048096,195
ENSMUSG00000041889,866
ENSMUSG00000041879,5658
ENSMUSG00000100620,0
ENSMUSG00000009418,1661
ENSMUSG00000054412,5
ENSMUSG00000026421,7527
ENSMUSG00000041801,1060
ENSMUSG00000026418,4
ENSMUSG00000041782,0
ENSMUSG00000026414,205
ENSMUSG00000026413,0
ENSMUSG00000051985,0
ENSMUSG00000026411,1561
ENSMUSG00000097918,0
ENSMUSG00000026407,0
ENSMUSG00000102717,1
ENSMUSG00000086264,14
ENSMUSG00000041642,2911
ENSMUSG00000087230,0
ENSMUSG00000041605,15
ENSMUSG00000097315,0
ENSMUSG00000103594,0
ENSMUSG00000102941,0
ENSMUSG00000097433,7
ENSMUSG00000052759,0
ENSMUSG00000041570,1735
ENSMUSG00000097403,2
ENSMUSG00000026404,387
ENSMUSG00000041498,1562
ENSMUSG00000104414,0
ENSMUSG00000104509,0
ENSMUSG00000104366,0
ENSMUSG00000097229,1
ENSMUSG00000041483,920
ENSMUSG00000097113,51
ENSMUSG00000097448,1
ENSMUSG00000026398,0
ENSMUSG00000098243,10
ENSMUSG00000098045,2
ENSMUSG00000098145,0
ENSMUSG00000102142,0
ENSMUSG00000098206,19
ENSMUSG00000026395,0
ENSMUSG00000099459,0
ENSMUSG00000026394,0
ENSMUSG00000026393,2183
ENSMUSG00000099510,0
ENSMUSG00000100459,0
ENSMUSG00000019230,7
ENSMUSG00000079283,202
ENSMUSG00000099808,0
ENSMUSG00000056268,664
ENSMUSG00000104900,5
ENSMUSG00000063681,0
ENSMUSG00000103844,0
ENSMUSG00000102661,0
ENSMUSG00000033964,1703
ENSMUSG00000033952,2951
ENSMUSG00000026368,0
ENSMUSG00000057037,0
ENSMUSG00000070594,0
ENSMUSG00000033898,0
ENSMUSG00000026365,0
ENSMUSG00000052726,0
ENSMUSG00000102368,0
ENSMUSG00000026361,2033
ENSMUSG00000033849,4
ENSMUSG00000018196,305
ENSMUSG00000018199,866
ENSMUSG00000018189,1870
ENSMUSG00000100455,76
ENSMUSG00000026360,66
ENSMUSG00000051079,0
ENSMUSG00000026358,0
ENSMUSG00000098509,1
ENSMUSG00000026357,1
ENSMUSG00000099964,0
ENSMUSG00000035131,0
ENSMUSG00000087627,0
ENSMUSG00000085822,0
ENSMUSG00000099629,0
ENSMUSG00000102074,0
ENSMUSG00000101011,0
ENSMUSG00000056220,79
ENSMUSG00000097028,0
ENSMUSG00000032487,0
ENSMUSG00000097754,0
ENSMUSG00000006007,0
ENSMUSG00000099447,0
ENSMUSG00000006010,851
ENSMUSG00000006005,5742
ENSMUSG00000006014,8
ENSMUSG00000066842,873
ENSMUSG00000093650,3
ENSMUSG00000099622,0
ENSMUSG00000102095,0
ENSMUSG00000114212,1
ENSMUSG00000114943,0
ENSMUSG00000114694,0
ENSMUSG00000114582,0
ENSMUSG00000114591,0
ENSMUSG00000100954,34
ENSMUSG00000023150,8989
ENSMUSG00000052748,199
ENSMUSG00000053286,675
ENSMUSG00000026484,1629
ENSMUSG00000100357,0
ENSMUSG00000026483,291
ENSMUSG00000100594,22
ENSMUSG00000043019,2110
ENSMUSG00000032666,603
ENSMUSG00000100685,0
ENSMUSG00000014980,683
ENSMUSG00000032649,1
ENSMUSG00000026482,1107
ENSMUSG00000086145,1
ENSMUSG00000099868,0
ENSMUSG00000055547,0
ENSMUSG00000008475,5137
ENSMUSG00000026480,17
ENSMUSG00000042772,2887
ENSMUSG00000100394,6
ENSMUSG00000042751,71
ENSMUSG00000099969,0
ENSMUSG00000026479,24
ENSMUSG00000026478,6302
ENSMUSG00000073538,0
ENSMUSG00000042708,16
ENSMUSG00000042699,13967
ENSMUSG00000042684,2
ENSMUSG00000042671,13
ENSMUSG00000100945,0
ENSMUSG00000100334,4
ENSMUSG00000026475,323
ENSMUSG00000099568,3
ENSMUSG00000066800,366
ENSMUSG00000100183,10
ENSMUSG00000042641,1
ENSMUSG00000045968,2
ENSMUSG00000043282,0
ENSMUSG00000047053,0
ENSMUSG00000026473,1677
ENSMUSG00000100014,0
ENSMUSG00000101903,0
ENSMUSG00000100502,0
ENSMUSG00000100627,0
ENSMUSG00000066797,0
ENSMUSG00000099933,0
ENSMUSG00000100221,0
ENSMUSG00000004110,0
ENSMUSG00000101880,0
ENSMUSG00000096950,2
ENSMUSG00000056708,278
ENSMUSG00000026471,349
ENSMUSG00000026470,814
ENSMUSG00000033722,2
ENSMUSG00000103670,0
ENSMUSG00000026469,1176
ENSMUSG00000073535,0
ENSMUSG00000033701,1099
ENSMUSG00000026468,0
ENSMUSG00000033684,505
ENSMUSG00000102558,0
ENSMUSG00000033671,1421
ENSMUSG00000026466,1230
ENSMUSG00000050565,3442
ENSMUSG00000015484,0
ENSMUSG00000060985,0
ENSMUSG00000103705,0
ENSMUSG00000026602,0
ENSMUSG00000026601,2
ENSMUSG00000078193,32
ENSMUSG00000026600,1754
ENSMUSG00000026596,1503
ENSMUSG00000060519,212
ENSMUSG00000033557,1774
ENSMUSG00000026594,1
ENSMUSG00000033544,0
ENSMUSG00000101905,0
ENSMUSG00000101768,0
ENSMUSG00000026592,0
ENSMUSG00000070565,454
ENSMUSG00000033488,0
ENSMUSG00000087093,0
ENSMUSG00000026589,112
ENSMUSG00000004031,0
ENSMUSG00000026587,0
ENSMUSG00000103971,0
ENSMUSG00000073530,0
ENSMUSG00000047661,0
ENSMUSG00000104014,0
ENSMUSG00000040782,1921
ENSMUSG00000015829,0
ENSMUSG00000073528,0
ENSMUSG00000103719,0
ENSMUSG00000104111,0
ENSMUSG00000090394,0
ENSMUSG00000026729,0
ENSMUSG00000026725,0
ENSMUSG00000058267,617
ENSMUSG00000014226,4465
ENSMUSG00000026721,222
ENSMUSG00000104302,0
ENSMUSG00000103693,0
ENSMUSG00000118401,0
ENSMUSG00000103200,1
ENSMUSG00000102852,0
ENSMUSG00000103631,0
ENSMUSG00000040423,1466
ENSMUSG00000026715,3
ENSMUSG00000043467,557
ENSMUSG00000104016,7
ENSMUSG00000053332,4100
ENSMUSG00000026709,927
ENSMUSG00000102864,0
ENSMUSG00000026708,326
ENSMUSG00000026705,572
ENSMUSG00000044835,1
ENSMUSG00000049160,0
ENSMUSG00000026701,6733
ENSMUSG00000026700,0
ENSMUSG00000066755,0
ENSMUSG00000000817,0
ENSMUSG00000040297,1573
ENSMUSG00000103158,0
ENSMUSG00000086277,0
ENSMUSG00000026698,252
ENSMUSG00000103393,0
ENSMUSG00000040265,32
ENSMUSG00000090260,1
ENSMUSG00000078190,0
ENSMUSG00000026694,867
ENSMUSG00000026696,659
ENSMUSG00000026697,0
ENSMUSG00000091060,0
ENSMUSG00000040225,7252
ENSMUSG00000026692,1
ENSMUSG00000040181,0
ENSMUSG00000040170,0
ENSMUSG00000095576,0
ENSMUSG00000026691,0
ENSMUSG00000103288,0
ENSMUSG00000071890,0
ENSMUSG00000026586,3
ENSMUSG00000092188,0
ENSMUSG00000040124,279
ENSMUSG00000101869,0
ENSMUSG00000040113,0
ENSMUSG00000026585,1150
ENSMUSG00000026584,621
ENSMUSG00000041406,602
ENSMUSG00000041396,67
ENSMUSG00000026582,0
ENSMUSG00000026581,0
ENSMUSG00000026580,0
ENSMUSG00000090081,0
ENSMUSG00000086593,0
ENSMUSG00000026579,0
ENSMUSG00000040918,454
ENSMUSG00000026578,303
ENSMUSG00000026577,838
ENSMUSG00000026575,397
ENSMUSG00000026576,0
ENSMUSG00000104011,0
ENSMUSG00000097281,0
ENSMUSG00000103383,0
ENSMUSG00000102897,0
ENSMUSG00000102761,0
ENSMUSG00000102163,0
ENSMUSG00000026574,0
ENSMUSG00000103659,0
ENSMUSG00000104117,0
ENSMUSG00000026573,0
ENSMUSG00000101189,0
ENSMUSG00000102408,0
ENSMUSG00000026572,1
ENSMUSG00000040848,1238
ENSMUSG00000040843,1336
ENSMUSG00000102302,28
ENSMUSG00000040836,583
ENSMUSG00000026571,767
ENSMUSG00000102401,0
ENSMUSG00000026568,581
ENSMUSG00000026567,3
ENSMUSG00000103583,0
ENSMUSG00000026566,4093
ENSMUSG00000040723,56
ENSMUSG00000103686,0
ENSMUSG00000040713,819
ENSMUSG00000104306,2
ENSMUSG00000089829,2
ENSMUSG00000005763,0
ENSMUSG00000102154,1
ENSMUSG00000026565,655
ENSMUSG00000097196,0
ENSMUSG00000102484,0
ENSMUSG00000026564,1
ENSMUSG00000000544,0
ENSMUSG00000040629,0
ENSMUSG00000040612,0
ENSMUSG00000091393,0
ENSMUSG00000103400,19
ENSMUSG00000026563,189
ENSMUSG00000040596,843
ENSMUSG00000086056,0
ENSMUSG00000051081,0
ENSMUSG00000026560,0
ENSMUSG00000102548,0
ENSMUSG00000097823,0
ENSMUSG00000060568,0
ENSMUSG00000026558,3882
ENSMUSG00000103139,1
ENSMUSG00000102909,1
ENSMUSG00000052428,1808
ENSMUSG00000026687,1723
ENSMUSG00000026688,102
ENSMUSG00000040485,0
ENSMUSG00000015843,0
ENSMUSG00000026686,0
ENSMUSG00000093538,0
ENSMUSG00000052534,445
ENSMUSG00000103530,0
ENSMUSG00000026683,1756
ENSMUSG00000026678,0
ENSMUSG00000038530,0
ENSMUSG00000070532,0
ENSMUSG00000089990,0
ENSMUSG00000026675,652
ENSMUSG00000097503,13
ENSMUSG00000026674,4148
ENSMUSG00000026670,635
ENSMUSG00000104266,3
ENSMUSG00000103908,3
ENSMUSG00000026667,3080
ENSMUSG00000044306,0
ENSMUSG00000073494,0
ENSMUSG00000102418,0
ENSMUSG00000102752,0
ENSMUSG00000038473,0
ENSMUSG00000042800,0
ENSMUSG00000038463,0
ENSMUSG00000026663,1376
ENSMUSG00000053925,12
ENSMUSG00000026659,98
ENSMUSG00000096968,1
ENSMUSG00000070524,0
ENSMUSG00000038421,0
ENSMUSG00000026656,0
ENSMUSG00000103676,0
ENSMUSG00000104340,0
ENSMUSG00000059089,4
ENSMUSG00000059498,0
ENSMUSG00000026649,27
ENSMUSG00000058076,2926
ENSMUSG00000056569,2
ENSMUSG00000038370,1
ENSMUSG00000005677,0
ENSMUSG00000005674,147
ENSMUSG00000005681,2
ENSMUSG00000058715,15
ENSMUSG00000013593,4308
ENSMUSG00000006403,668
ENSMUSG00000052423,385
ENSMUSG00000062729,490
ENSMUSG00000053483,715
ENSMUSG00000062963,1177
ENSMUSG00000103983,3
ENSMUSG00000013973,30
ENSMUSG00000013997,438
ENSMUSG00000006412,974
ENSMUSG00000045259,1
ENSMUSG00000006411,12
ENSMUSG00000048865,2849
ENSMUSG00000026641,567
ENSMUSG00000103711,3
ENSMUSG00000038235,31
ENSMUSG00000091993,12
ENSMUSG00000060244,4
ENSMUSG00000038209,0
ENSMUSG00000004709,0
ENSMUSG00000004707,0
ENSMUSG00000038179,0
ENSMUSG00000103219,0
ENSMUSG00000103083,0
ENSMUSG00000015355,0
ENSMUSG00000015316,0
ENSMUSG00000038147,0
ENSMUSG00000073492,0
ENSMUSG00000104413,0
ENSMUSG00000015314,0
ENSMUSG00000026556,544
ENSMUSG00000051251,0
ENSMUSG00000003458,2219
ENSMUSG00000026553,7552
ENSMUSG00000103380,0
ENSMUSG00000003464,1573
ENSMUSG00000026554,2340
ENSMUSG00000013698,1563
ENSMUSG00000007122,8
ENSMUSG00000092085,0
ENSMUSG00000007107,0
ENSMUSG00000103617,0
ENSMUSG00000038034,3533
ENSMUSG00000007097,0
ENSMUSG00000038026,6
ENSMUSG00000102413,0
ENSMUSG00000044708,2
ENSMUSG00000050229,1045
ENSMUSG00000026548,0
ENSMUSG00000037995,0
ENSMUSG00000026547,10
ENSMUSG00000026546,0
ENSMUSG00000085184,0
ENSMUSG00000049598,0
ENSMUSG00000053318,0
ENSMUSG00000070504,0
ENSMUSG00000026544,0
ENSMUSG00000037942,0
ENSMUSG00000026542,0
ENSMUSG00000037924,0
ENSMUSG00000062527,0
ENSMUSG00000058981,0
ENSMUSG00000046643,0
ENSMUSG00000049456,0
ENSMUSG00000005339,0
ENSMUSG00000049605,0
ENSMUSG00000079180,0
ENSMUSG00000037872,0
ENSMUSG00000005338,0
ENSMUSG00000037860,0
ENSMUSG00000037849,0
ENSMUSG00000070501,0
ENSMUSG00000073491,0
ENSMUSG00000043263,0
ENSMUSG00000066677,0
ENSMUSG00000073490,0
ENSMUSG00000073489,0
ENSMUSG00000090272,0
ENSMUSG00000026536,0
ENSMUSG00000039997,0
ENSMUSG00000026535,0
ENSMUSG00000054203,0
ENSMUSG00000045381,0
ENSMUSG00000047048,0
ENSMUSG00000050134,0
ENSMUSG00000049528,0
ENSMUSG00000059371,0
ENSMUSG00000046486,0
ENSMUSG00000051528,0
ENSMUSG00000055033,0
ENSMUSG00000026532,0
ENSMUSG00000050788,0
ENSMUSG00000026531,0
ENSMUSG00000066672,0
ENSMUSG00000059503,0
ENSMUSG00000051509,0
ENSMUSG00000066671,0
ENSMUSG00000028354,0
ENSMUSG00000050069,0
ENSMUSG00000026527,0
ENSMUSG00000103079,0
ENSMUSG00000026526,2795
ENSMUSG00000039783,3
ENSMUSG00000026525,10
ENSMUSG00000078185,179
ENSMUSG00000026523,0
ENSMUSG00000039748,1619
ENSMUSG00000104158,0
ENSMUSG00000055214,0
ENSMUSG00000078184,0
ENSMUSG00000104157,0
ENSMUSG00000104021,0
ENSMUSG00000057335,2285
ENSMUSG00000103435,0
ENSMUSG00000026504,401
ENSMUSG00000087082,1
ENSMUSG00000019699,715
ENSMUSG00000097892,0
ENSMUSG00000063659,679
ENSMUSG00000102432,0
ENSMUSG00000103043,0
ENSMUSG00000102885,0
ENSMUSG00000101746,0
ENSMUSG00000015962,1
ENSMUSG00000015961,2159
ENSMUSG00000102483,0
ENSMUSG00000091476,3
ENSMUSG00000026502,1281
ENSMUSG00000070489,0
ENSMUSG00000086350,10
ENSMUSG00000026500,5
ENSMUSG00000039630,22885
ENSMUSG00000026495,97
ENSMUSG00000026494,83
ENSMUSG00000089713,1
ENSMUSG00000055067,304
ENSMUSG00000026492,646
ENSMUSG00000038949,594
ENSMUSG00000038936,1267
ENSMUSG00000087236,4
ENSMUSG00000026491,3496
ENSMUSG00000073486,0
ENSMUSG00000026490,1909
ENSMUSG00000026489,356
ENSMUSG00000104520,23
ENSMUSG00000010609,1701
ENSMUSG00000102923,0
ENSMUSG00000038855,1299
ENSMUSG00000053963,4
ENSMUSG00000102608,0
ENSMUSG00000026496,6706
ENSMUSG00000058729,569
ENSMUSG00000026497,0
ENSMUSG00000026499,1833
ENSMUSG00000103649,49
ENSMUSG00000103156,0
ENSMUSG00000060743,9612
ENSMUSG00000073485,7
ENSMUSG00000038806,1456
ENSMUSG00000066652,0
ENSMUSG00000026520,1147
ENSMUSG00000038793,0
ENSMUSG00000026519,531
ENSMUSG00000085563,2
ENSMUSG00000038776,2103
ENSMUSG00000038768,0
ENSMUSG00000103328,0
ENSMUSG00000026516,2090
ENSMUSG00000062169,1422
ENSMUSG00000038733,5359
ENSMUSG00000054135,10
ENSMUSG00000026514,0
ENSMUSG00000050625,0
ENSMUSG00000047369,27
ENSMUSG00000004880,1809
ENSMUSG00000056699,0
ENSMUSG00000022995,3242
ENSMUSG00000026511,1730
ENSMUSG00000091013,0
ENSMUSG00000038633,2222
ENSMUSG00000100147,0
ENSMUSG00000047539,1027
ENSMUSG00000026510,834
ENSMUSG00000026509,2040
ENSMUSG00000102234,0
ENSMUSG00000038599,0
ENSMUSG00000102688,0
ENSMUSG00000043429,0
ENSMUSG00000038576,0
ENSMUSG00000079164,3
ENSMUSG00000104367,0
ENSMUSG00000030768,474
ENSMUSG00000046836,1435
ENSMUSG00000042901,1146
ENSMUSG00000056050,2605
ENSMUSG00000072258,211
ENSMUSG00000104212,4
ENSMUSG00000053461,2
ENSMUSG00000104022,0
ENSMUSG00000103451,2
ENSMUSG00000103305,0
ENSMUSG00000102743,0
ENSMUSG00000039384,53
ENSMUSG00000044854,3
ENSMUSG00000102682,0
ENSMUSG00000102794,0
ENSMUSG00000101574,0
ENSMUSG00000103308,0
ENSMUSG00000092578,0
ENSMUSG00000039377,17
ENSMUSG00000102158,1
ENSMUSG00000026621,5
ENSMUSG00000073481,637
ENSMUSG00000039349,0
ENSMUSG00000026620,0
ENSMUSG00000102784,0
ENSMUSG00000103942,0
ENSMUSG00000103478,0
ENSMUSG00000104461,0
ENSMUSG00000039318,1246
ENSMUSG00000103613,2
ENSMUSG00000026618,2866
ENSMUSG00000104368,6
ENSMUSG00000026617,2514
ENSMUSG00000097261,2
ENSMUSG00000026615,10771
ENSMUSG00000051295,0
ENSMUSG00000097615,0
ENSMUSG00000026614,0
ENSMUSG00000103799,0
ENSMUSG00000039246,383
ENSMUSG00000103449,0
ENSMUSG00000103690,0
ENSMUSG00000039239,488
ENSMUSG00000100393,0
ENSMUSG00000001305,624
ENSMUSG00000097784,12
ENSMUSG00000103503,0
ENSMUSG00000104312,0
ENSMUSG00000039224,0
ENSMUSG00000026611,9
ENSMUSG00000089947,0
ENSMUSG00000089730,0
ENSMUSG00000039210,679
ENSMUSG00000104245,84
ENSMUSG00000103923,0
ENSMUSG00000026610,1
ENSMUSG00000103961,0
ENSMUSG00000103577,0
ENSMUSG00000104482,0
ENSMUSG00000026609,3
ENSMUSG00000026608,1357
ENSMUSG00000037624,51
ENSMUSG00000103669,11
ENSMUSG00000104507,0
ENSMUSG00000026605,2431
ENSMUSG00000026604,2759
ENSMUSG00000097925,7
ENSMUSG00000104435,146
ENSMUSG00000026603,1187
ENSMUSG00000010175,115
ENSMUSG00000099404,0
ENSMUSG00000079045,0
ENSMUSG00000103644,0
ENSMUSG00000103510,0
ENSMUSG00000103963,0
ENSMUSG00000089872,560
ENSMUSG00000026634,885
ENSMUSG00000037568,77
ENSMUSG00000104487,0
ENSMUSG00000066595,495
ENSMUSG00000097845,3
ENSMUSG00000057072,2
ENSMUSG00000026632,192
ENSMUSG00000062510,706
ENSMUSG00000103576,6
ENSMUSG00000026630,29
ENSMUSG00000102777,0
ENSMUSG00000091017,0
ENSMUSG00000026628,439
ENSMUSG00000073478,11
ENSMUSG00000103174,1
ENSMUSG00000037499,607
ENSMUSG00000026627,797
ENSMUSG00000026626,1545
ENSMUSG00000103114,0
ENSMUSG00000103517,0
ENSMUSG00000037474,3129
ENSMUSG00000037461,2309
ENSMUSG00000026623,1030
ENSMUSG00000102840,10
ENSMUSG00000026622,1622
ENSMUSG00000055833,9
ENSMUSG00000037434,439
ENSMUSG00000049353,2
ENSMUSG00000097416,0
ENSMUSG00000026637,10
ENSMUSG00000097089,0
ENSMUSG00000037395,304
ENSMUSG00000097316,20
ENSMUSG00000058248,0
ENSMUSG00000037375,171
ENSMUSG00000100872,0
ENSMUSG00000016262,23
ENSMUSG00000089812,0
ENSMUSG00000016200,0
ENSMUSG00000103640,0
ENSMUSG00000016181,613
ENSMUSG00000026638,38
ENSMUSG00000079144,317
ENSMUSG00000037318,11
ENSMUSG00000090080,0
ENSMUSG00000089683,0
ENSMUSG00000026639,2
ENSMUSG00000016194,68
ENSMUSG00000009633,30
ENSMUSG00000103736,0
ENSMUSG00000016179,0
ENSMUSG00000097850,0
ENSMUSG00000103692,0
ENSMUSG00000026640,6
ENSMUSG00000016494,0
ENSMUSG00000097325,2
ENSMUSG00000096929,7
ENSMUSG00000104206,1
ENSMUSG00000104077,0
ENSMUSG00000016493,58
ENSMUSG00000016481,842
ENSMUSG00000026616,0
ENSMUSG00000050530,468
ENSMUSG00000026643,1752
ENSMUSG00000049950,182
ENSMUSG00000026644,0
ENSMUSG00000026645,0
ENSMUSG00000103786,0
ENSMUSG00000026650,0
ENSMUSG00000026648,201
ENSMUSG00000026646,268
ENSMUSG00000085043,2
ENSMUSG00000109865,1620
ENSMUSG00000051396,226
ENSMUSG00000039496,9
ENSMUSG00000026655,5
ENSMUSG00000085205,0
ENSMUSG00000085656,0
ENSMUSG00000086445,0
ENSMUSG00000026657,2519
ENSMUSG00000104284,0
ENSMUSG00000102517,0
ENSMUSG00000084859,0
ENSMUSG00000086921,0
ENSMUSG00000102816,0
ENSMUSG00000102136,0
ENSMUSG00000102357,0
ENSMUSG00000087355,18
ENSMUSG00000102494,2
ENSMUSG00000086874,0
ENSMUSG00000086018,0
ENSMUSG00000039449,985
ENSMUSG00000048186,2
ENSMUSG00000026662,2065
ENSMUSG00000026664,119
ENSMUSG00000026668,0
ENSMUSG00000026669,2338
ENSMUSG00000026672,537
ENSMUSG00000086430,0
ENSMUSG00000026676,0
ENSMUSG00000039145,0
ENSMUSG00000039128,2458
ENSMUSG00000025817,1408
ENSMUSG00000056718,18
ENSMUSG00000025816,713
ENSMUSG00000085818,0
ENSMUSG00000025815,177
ENSMUSG00000043241,1323
ENSMUSG00000045319,7
ENSMUSG00000102887,0
ENSMUSG00000039063,292
ENSMUSG00000087125,1
ENSMUSG00000087485,0
ENSMUSG00000118578,1
ENSMUSG00000039046,1552
ENSMUSG00000085716,0
ENSMUSG00000086109,0
ENSMUSG00000002107,10292
ENSMUSG00000087079,0
ENSMUSG00000075538,0
ENSMUSG00000062319,0
ENSMUSG00000099424,0
ENSMUSG00000085070,0
ENSMUSG00000085580,0
ENSMUSG00000079604,0
ENSMUSG00000079603,0
ENSMUSG00000015619,1
ENSMUSG00000086618,0
ENSMUSG00000025783,0
ENSMUSG00000079602,0
ENSMUSG00000075534,0
ENSMUSG00000025782,538
ENSMUSG00000025781,7131
ENSMUSG00000037262,305
ENSMUSG00000037254,0
ENSMUSG00000025780,0
ENSMUSG00000086748,0
ENSMUSG00000061186,0
ENSMUSG00000085257,0
ENSMUSG00000026778,4434
ENSMUSG00000102196,0
ENSMUSG00000102674,0
ENSMUSG00000086006,0
ENSMUSG00000086491,0
ENSMUSG00000026773,666
ENSMUSG00000102329,0
ENSMUSG00000037197,2423
ENSMUSG00000091312,0
ENSMUSG00000026770,0
ENSMUSG00000023206,8
ENSMUSG00000058594,1615
ENSMUSG00000047909,701
ENSMUSG00000026768,80
ENSMUSG00000086843,0
ENSMUSG00000026767,2869
ENSMUSG00000104045,0
ENSMUSG00000026730,611
ENSMUSG00000049630,85
ENSMUSG00000026727,2163
ENSMUSG00000086358,1
ENSMUSG00000026726,342
ENSMUSG00000026723,447
ENSMUSG00000026728,45461
ENSMUSG00000003418,1
ENSMUSG00000104354,0
ENSMUSG00000063275,385
ENSMUSG00000086657,8
ENSMUSG00000026718,1100
ENSMUSG00000061531,2
ENSMUSG00000026712,0
ENSMUSG00000036949,0
ENSMUSG00000084901,0
ENSMUSG00000057914,7
ENSMUSG00000104106,0
ENSMUSG00000087086,0
ENSMUSG00000026707,214
ENSMUSG00000017418,820
ENSMUSG00000075520,0
ENSMUSG00000026748,7
ENSMUSG00000085193,0
ENSMUSG00000053702,50
ENSMUSG00000085100,0
ENSMUSG00000062651,0
ENSMUSG00000054057,198
ENSMUSG00000085319,0
ENSMUSG00000054074,98
ENSMUSG00000086340,3
ENSMUSG00000026743,919
ENSMUSG00000026740,1806
ENSMUSG00000051154,1973
ENSMUSG00000026739,3611
ENSMUSG00000037708,3
ENSMUSG00000092353,0
ENSMUSG00000097638,0
ENSMUSG00000026737,651
ENSMUSG00000026736,5
ENSMUSG00000037683,0
ENSMUSG00000087674,6
ENSMUSG00000023094,242
ENSMUSG00000109733,0
ENSMUSG00000087103,0
ENSMUSG00000085388,0
ENSMUSG00000026735,0
ENSMUSG00000056329,0
ENSMUSG00000026734,0
ENSMUSG00000086621,0
ENSMUSG00000043415,783
ENSMUSG00000087246,0
ENSMUSG00000036617,504
ENSMUSG00000091457,0
ENSMUSG00000085477,0
ENSMUSG00000086418,0
ENSMUSG00000036591,3254
ENSMUSG00000085206,0
ENSMUSG00000075514,117
ENSMUSG00000087219,0
ENSMUSG00000026679,0
ENSMUSG00000048550,274
ENSMUSG00000085680,0
ENSMUSG00000045967,45
ENSMUSG00000025716,0
ENSMUSG00000026787,0
ENSMUSG00000085353,0
ENSMUSG00000026786,15
ENSMUSG00000026784,381
ENSMUSG00000058835,3533
ENSMUSG00000026781,858
ENSMUSG00000026779,914
ENSMUSG00000026775,3581
ENSMUSG00000026774,0
ENSMUSG00000069132,0
ENSMUSG00000026771,620
ENSMUSG00000026986,0
